latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
37.152897,-8.571442,0.0,2015-04-29T12:00,20.6,54,10.9,20.0,0.0,0.0,0.0,0.0,3,1023.1,1023.1,95,76,0,88,0.5,1.12,15.9,18.5,332,333,33.1,24.0,17.7,17.6,15.8,0.188,0.205,0.243,0.242,1,3600.0,840.0,610.0,230.0,683.4,840.0,1204.7,861.2,625.4,235.8,683.4,861.2,1235.1
37.152897,-8.571442,0.0,2015-04-30T12:00,22.3,54,12.5,23.6,0.0,0.0,0.0,0.0,1,1022.2,1022.2,31,1,0,99,0.56,1.24,10.0,10.8,334,339,23.4,26.4,18.6,17.6,15.8,0.165,0.204,0.242,0.242,1,3600.0,899.0,760.0,139.0,849.3,899.0,1207.0,921.6,779.1,142.5,849.3,921.6,1237.3
37.152897,-8.571442,0.0,2015-05-01T12:00,24.2,43,10.8,25.1,0.0,0.0,0.0,0.0,0,1019.8,1019.8,3,2,0,4,0.6,1.73,9.8,10.6,332,336,22.0,28.0,19.4,17.8,15.9,0.143,0.202,0.241,0.242,1,3600.0,905.0,768.0,137.0,856.2,905.0,1209.3,927.6,787.2,140.4,856.2,927.6,1239.4
37.152897,-8.571442,0.0,2015-05-02T12:00,26.1,34,9.1,27.0,0.0,0.0,0.0,0.0,0,1014.8,1014.8,5,0,0,16,0.62,2.22,6.4,6.4,308,313,20.5,30.2,20.4,18.0,15.9,0.124,0.2,0.241,0.242,1,3600.0,900.0,751.0,149.0,835.3,900.0,1211.4,922.3,769.6,152.7,835.3,922.3,1241.5
37.152897,-8.571442,0.0,2015-05-03T12:00,22.1,52,11.9,22.1,0.0,0.0,0.0,0.0,3,1013.2,1013.2,86,7,82,100,0.39,1.27,5.2,5.2,258,254,14.0,26.6,20.4,18.3,15.9,0.111,0.198,0.24,0.241,1,2961.02,578.0,143.0,435.0,158.7,578.0,1213.6,592.3,146.5,445.7,158.7,592.3,1243.5
37.152897,-8.571442,0.0,2015-05-04T12:00,20.7,77,16.5,17.5,0.2,0.2,0.0,0.0,51,1007.5,1007.5,100,93,43,100,0.28,0.57,37.5,51.2,214,215,62.3,23.6,19.9,18.5,16.0,0.112,0.197,0.239,0.241,1,3050.27,506.0,146.0,360.0,161.7,506.0,1215.6,518.4,149.6,368.8,161.7,518.4,1245.4
37.152897,-8.571442,0.0,2015-05-05T12:00,20.2,49,9.0,18.6,0.0,0.0,0.0,0.0,2,1017.8,1017.8,59,47,28,0,0.45,1.22,15.0,17.3,314,315,28.1,26.2,19.3,18.5,16.0,0.118,0.196,0.239,0.241,1,3600.0,729.0,506.0,223.0,559.1,729.0,1217.6,746.8,518.3,228.4,559.1,746.8,1247.3
37.152897,-8.571442,0.0,2015-05-06T12:00,21.7,38,7.0,23.5,0.0,0.0,0.0,0.0,1,1019.2,1019.2,22,0,12,49,0.6,1.6,1.0,1.5,225,166,15.8,29.0,19.2,18.5,16.1,0.108,0.194,0.238,0.241,1,3600.0,948.0,826.0,122.0,910.9,948.0,1219.5,971.0,846.1,125.0,910.9,971.0,1249.1
37.152897,-8.571442,0.0,2015-05-07T12:00,23.7,32,6.1,22.5,0.0,0.0,0.0,0.0,0,1015.5,1015.5,0,0,0,0,0.64,1.99,15.5,18.4,222,219,28.1,30.3,20.1,18.6,16.1,0.098,0.192,0.238,0.241,1,3600.0,945.0,832.0,113.0,915.6,945.0,1221.3,967.8,852.1,115.7,915.6,967.8,1250.8
37.152897,-8.571442,0.0,2015-05-08T12:00,22.9,53,13.0,22.7,0.0,0.0,0.0,0.0,2,1023.8,1023.8,58,64,0,0,0.45,1.3,11.9,13.8,275,276,24.5,28.9,21.0,18.8,16.2,0.099,0.191,0.237,0.241,1,3600.0,663.0,323.0,340.0,354.8,663.0,1223.1,678.9,330.8,348.2,354.8,678.9,1252.5
