index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,40.667835,-7.9036865,495.0,2018-03-20 00:00:00,1.1,85,-1.1,-2.4,0.0,0.0,0.0,0.0,0,1018.8,958.2,0,0,0,0,0.0,0.1,8.6,16.9,285,299,9.4,5.2,7.8,8.8,9.9,0.409,0.415,0.412,0.308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,40.667835,-7.9036865,495.0,2018-03-20 01:00:00,1.6,84,-0.8,-1.5,0.0,0.0,0.0,0.0,0,1019.3,958.8,4,5,0,0,0.0,0.11,5.6,15.6,285,304,13.0,4.5,7.6,8.8,9.9,0.409,0.415,0.412,0.308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,40.667835,-7.9036865,495.0,2018-03-20 02:00:00,1.1,87,-0.9,-2.0,0.0,0.0,0.0,0.0,0,1019.4,958.8,2,2,1,0,0.0,0.09,5.5,12.8,259,292,10.4,3.9,7.4,8.8,9.9,0.409,0.415,0.411,0.308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,40.667835,-7.9036865,495.0,2018-03-20 03:00:00,0.8,87,-1.0,-2.2,0.0,0.0,0.0,0.0,1,1019.1,958.4,25,23,7,0,0.0,0.08,5.3,11.9,242,272,9.4,3.4,7.2,8.8,9.9,0.409,0.414,0.411,0.308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,40.667835,-7.9036865,495.0,2018-03-20 04:00:00,0.8,88,-0.9,-2.3,0.0,0.0,0.0,0.0,1,1019.1,958.4,33,36,1,0,0.0,0.08,5.2,11.5,245,272,9.4,3.1,6.9,8.8,9.9,0.408,0.414,0.411,0.308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,40.667835,-7.9036865,495.0,2018-03-20 05:00:00,0.3,90,-1.1,-2.9,0.0,0.0,0.0,0.0,0,1019.3,958.5,20,21,1,0,0.0,0.06,6.2,10.4,263,290,10.1,2.8,6.7,8.8,9.9,0.408,0.414,0.411,0.308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,40.667835,-7.9036865,495.0,2018-03-20 06:00:00,0.2,90,-1.2,-3.1,0.0,0.0,0.0,0.0,0,1019.8,959.0,4,5,0,0,0.0,0.06,6.5,11.7,304,315,10.4,2.4,6.4,8.8,9.9,0.408,0.413,0.411,0.308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,2224,40.667835,-7.9036865,495.0,2018-03-20 07:00:00,0.9,90,-0.5,-2.3,0.0,0.0,0.0,0.0,0,1020.3,959.6,2,1,1,0,0.01,0.06,6.5,14.6,304,320,10.4,2.2,6.1,8.7,9.9,0.408,0.413,0.411,0.308,1,0.0,5.0,1.0,4.0,14.3,5.0,36.6,12.7,2.5,10.2,29.2,4.8,93.1,,,,,,
2223,2223,40.667835,-7.9036865,495.0,2018-03-20 08:00:00,3.2,84,0.8,-0.4,0.0,0.0,0.0,0.0,0,1020.7,960.5,3,3,0,0,0.03,0.12,11.0,17.8,308,318,19.4,3.1,5.9,8.7,9.9,0.407,0.413,0.411,0.308,1,3509.42,116.0,67.0,49.0,399.6,116.0,228.0,183.1,105.8,77.4,405.5,180.5,360.0,,,,,,
2222,2222,40.667835,-7.9036865,495.0,2018-03-20 09:00:00,5.1,73,0.8,0.8,0.0,0.0,0.0,0.0,0,1021.3,961.4,1,1,0,0,0.11,0.23,15.9,21.0,322,325,29.2,4.6,5.9,8.7,9.9,0.406,0.412,0.41,0.308,1,3600.0,313.0,230.0,83.0,655.8,313.0,484.0,389.4,286.2,103.3,655.8,389.4,602.2,,,,,,
