index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,39.050964,-8.024689,229.0,2006-04-14 00:00:00,15.0,61,7.5,13.3,0.0,0.0,0.0,0.0,1,1013.1,986.0,30,0,1,98,0.03,0.67,7.7,16.7,169,186,16.6,14.5,16.1,13.7,11.4,0.166,0.201,0.225,0.163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,39.050964,-8.024689,229.0,2006-04-14 01:00:00,14.6,63,7.6,12.7,0.0,0.0,0.0,0.0,1,1012.8,985.7,30,0,0,99,0.03,0.62,8.4,17.9,170,189,16.9,14.2,15.9,13.7,11.4,0.166,0.2,0.225,0.163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,39.050964,-8.024689,229.0,2006-04-14 02:00:00,13.9,68,8.1,12.2,0.0,0.0,0.0,0.0,1,1012.2,985.1,27,0,0,89,0.02,0.5,8.2,18.1,165,185,18.0,13.8,15.7,13.7,11.4,0.166,0.2,0.225,0.163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,39.050964,-8.024689,229.0,2006-04-14 03:00:00,13.4,75,9.1,11.9,0.0,0.0,0.0,0.0,1,1011.9,984.7,31,0,2,98,0.01,0.38,9.2,20.2,169,182,18.4,13.5,15.6,13.7,11.4,0.166,0.2,0.225,0.163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,39.050964,-8.024689,229.0,2006-04-14 04:00:00,13.0,82,10.1,11.8,0.0,0.0,0.0,0.0,0,1011.7,984.5,15,0,0,49,0.0,0.27,8.8,20.2,168,183,18.4,13.1,15.4,13.7,11.4,0.166,0.2,0.225,0.163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,39.050964,-8.024689,229.0,2006-04-14 05:00:00,12.5,87,10.4,11.4,0.0,0.0,0.0,0.0,0,1011.3,984.0,4,1,0,9,0.0,0.18,8.1,18.4,159,178,16.6,12.8,15.1,13.7,11.4,0.167,0.2,0.225,0.163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,39.050964,-8.024689,229.0,2006-04-14 06:00:00,12.1,89,10.3,11.1,0.0,0.0,0.0,0.0,1,1011.1,983.8,28,1,0,90,0.0,0.15,7.4,17.0,141,163,14.0,12.4,14.9,13.7,11.4,0.167,0.2,0.225,0.163,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,39.050964,-8.024689,229.0,2006-04-14 07:00:00,12.5,88,10.7,11.4,0.0,0.0,0.0,0.0,1,1011.1,983.9,30,0,0,100,0.02,0.17,9.4,18.7,133,146,15.8,12.8,14.8,13.7,11.4,0.167,0.2,0.225,0.163,1,1500.96,51.0,19.0,32.0,142.0,51.0,128.9,104.8,39.1,65.8,200.5,74.3,265.1,,,,,,
2199,39.050964,-8.024689,229.0,2006-04-14 08:00:00,15.0,79,11.5,14.0,0.0,0.0,0.0,0.0,1,1011.5,984.5,32,2,0,100,0.09,0.35,10.4,20.2,136,140,20.2,14.6,14.7,13.7,11.4,0.167,0.2,0.225,0.163,1,965.09,158.0,27.0,131.0,92.2,158.0,398.6,209.7,35.8,173.8,92.2,209.7,528.9,,,,,,
2198,39.050964,-8.024689,229.0,2006-04-14 09:00:00,17.0,71,11.7,15.4,0.0,0.0,0.0,0.0,1,1011.5,984.7,39,10,0,100,0.18,0.56,14.3,21.3,139,141,29.9,16.5,14.8,13.7,11.4,0.167,0.2,0.224,0.163,1,3219.27,291.0,80.0,211.0,167.3,291.0,650.6,342.7,94.2,248.5,167.3,342.7,766.2,,,,,,
