index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2183,2183,40.738136,-7.5319214,550.0,2020-03-01 00:00:00,7.4,98,7.1,3.6,0.0,0.0,0.0,0.0,3,1016.7,951.2,100,100,99,0,0.0,0.02,20.9,34.2,234,236,39.6,8.6,10.1,10.3,11.1,0.346,0.309,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2182,2182,40.738136,-7.5319214,550.0,2020-03-01 01:00:00,7.9,99,7.7,3.6,0.0,0.0,0.0,0.0,3,1016.3,951.0,100,100,36,0,0.0,0.01,25.4,37.7,232,234,42.1,8.6,10.0,10.3,11.1,0.346,0.31,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2181,2181,40.738136,-7.5319214,550.0,2020-03-01 02:00:00,8.2,99,8.1,4.1,0.1,0.1,0.0,0.0,51,1015.4,950.2,90,100,0,0,0.0,0.01,24.1,36.5,231,233,47.2,8.6,9.9,10.3,11.1,0.346,0.31,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2180,2180,40.738136,-7.5319214,550.0,2020-03-01 03:00:00,8.4,99,8.3,3.6,0.2,0.2,0.0,0.0,51,1014.8,949.7,100,100,17,0,0.0,0.01,29.6,44.0,230,231,50.8,8.7,9.8,10.3,11.1,0.348,0.31,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2179,2179,40.738136,-7.5319214,550.0,2020-03-01 04:00:00,8.7,99,8.5,3.9,0.3,0.3,0.0,0.0,51,1014.0,949.0,100,100,24,39,0.0,0.01,30.0,43.9,231,232,51.8,8.8,9.8,10.3,11.1,0.35,0.311,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2178,2178,40.738136,-7.5319214,550.0,2020-03-01 05:00:00,8.9,99,8.8,3.8,0.4,0.4,0.0,0.0,51,1013.6,948.7,100,100,33,16,0.0,0.01,32.4,47.6,229,231,55.8,9.0,9.7,10.3,11.1,0.355,0.311,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2177,2177,40.738136,-7.5319214,550.0,2020-03-01 06:00:00,8.9,100,8.9,4.0,0.3,0.3,0.0,0.0,51,1013.7,948.8,100,100,36,18,0.0,0.0,31.7,47.9,231,231,56.5,9.1,9.7,10.3,11.1,0.357,0.312,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2176,2176,40.738136,-7.5319214,550.0,2020-03-01 07:00:00,9.0,99,8.8,4.6,1.3,1.3,0.0,0.0,61,1014.2,949.2,100,100,37,95,0.0,0.01,28.1,41.8,234,235,54.0,9.1,9.7,10.3,11.1,0.373,0.313,0.352,0.398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2175,2175,40.738136,-7.5319214,550.0,2020-03-01 08:00:00,9.1,99,8.9,5.3,0.5,0.5,0.0,0.0,53,1015.0,950.0,100,100,33,100,0.01,0.01,24.0,36.9,234,237,51.1,9.2,9.6,10.3,11.1,0.377,0.314,0.352,0.398,1,0.0,12.0,1.0,11.0,8.4,12.0,106.5,26.0,2.2,23.9,13.1,16.6,231.1,,,,,,
2174,2174,40.738136,-7.5319214,550.0,2020-03-01 09:00:00,9.5,99,9.3,5.5,0.1,0.1,0.0,0.0,51,1015.1,950.2,100,100,39,100,0.02,0.02,26.1,36.4,231,232,45.4,9.5,9.6,10.3,11.1,0.375,0.315,0.352,0.398,1,0.0,66.0,4.0,62.0,15.7,66.0,356.0,88.1,5.3,82.8,15.7,88.1,475.2,,,,,,
