index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,41.581722,-7.2727356,458.0,2015-03-05 00:00:00,3.5,71,-1.2,-0.1,0.0,0.0,0.0,0.0,0,1038.6,981.8,0,0,0,0,0.01,0.23,8.7,20.2,97,92,24.8,5.6,9.4,8.1,7.6,0.332,0.342,0.367,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,41.581722,-7.2727356,458.0,2015-03-05 01:00:00,2.7,73,-1.8,-0.7,0.0,0.0,0.0,0.0,0,1038.7,981.7,0,0,0,0,0.01,0.2,6.9,17.4,99,97,23.8,4.9,9.1,8.1,7.6,0.332,0.342,0.367,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,41.581722,-7.2727356,458.0,2015-03-05 02:00:00,2.5,72,-2.0,-1.1,0.0,0.0,0.0,0.0,0,1039.0,982.0,0,0,0,0,0.01,0.21,8.4,14.2,97,99,20.9,4.4,8.8,8.1,7.6,0.332,0.342,0.367,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,41.581722,-7.2727356,458.0,2015-03-05 03:00:00,2.2,73,-2.2,-1.4,0.0,0.0,0.0,0.0,0,1038.8,981.7,0,0,0,0,0.01,0.19,7.9,12.1,93,102,19.1,3.9,8.4,8.1,7.6,0.332,0.342,0.367,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,41.581722,-7.2727356,458.0,2015-03-05 04:00:00,1.4,76,-2.3,-2.1,0.0,0.0,0.0,0.0,0,1038.5,981.3,0,0,0,0,0.0,0.16,7.2,11.0,87,101,19.1,3.4,8.1,8.1,7.6,0.333,0.342,0.367,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,41.581722,-7.2727356,458.0,2015-03-05 05:00:00,0.6,80,-2.5,-3.0,0.0,0.0,0.0,0.0,0,1038.4,981.0,0,0,0,0,0.0,0.13,7.4,11.6,76,97,19.1,3.0,7.8,8.1,7.6,0.333,0.342,0.367,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,41.581722,-7.2727356,458.0,2015-03-05 06:00:00,0.1,82,-2.7,-3.5,0.0,0.0,0.0,0.0,0,1038.5,981.0,0,0,0,0,0.0,0.11,7.9,12.6,74,95,19.4,2.7,7.4,8.1,7.6,0.333,0.342,0.367,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,41.581722,-7.2727356,458.0,2015-03-05 07:00:00,-0.2,82,-3.0,-3.9,0.0,0.0,0.0,0.0,0,1038.7,981.1,0,0,0,0,0.0,0.11,7.9,14.4,74,93,20.2,2.2,7.1,8.1,7.6,0.333,0.342,0.367,0.36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2223,41.581722,-7.2727356,458.0,2015-03-05 08:00:00,0.6,85,-1.6,-2.9,0.0,0.0,0.0,0.0,0,1038.8,981.4,0,0,0,0,0.01,0.1,8.4,16.6,80,91,20.9,2.8,6.8,8.1,7.6,0.333,0.342,0.367,0.36,1,2083.66,62.0,40.0,22.0,314.3,62.0,121.4,128.8,83.1,45.7,458.6,88.2,252.1,,,,,,
2222,41.581722,-7.2727356,458.0,2015-03-05 09:00:00,4.2,71,-0.5,0.4,0.0,0.0,0.0,0.0,0,1038.7,982.0,0,0,0,0,0.08,0.24,11.2,16.6,90,91,27.4,5.7,6.8,8.1,7.6,0.333,0.342,0.367,0.36,1,3600.0,243.0,185.0,58.0,686.3,243.0,375.1,319.0,242.9,76.1,686.3,319.0,492.4,,,,,,
