index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,2207,42.07381,-8.134094,1164.0,2022-04-15 00:00:00,5.5,100,5.5,3.3,0.0,0.0,0.0,0.0,3,1023.3,888.9,90,100,0,0,0.0,0.0,7.6,12.9,90,72,20.9,7.5,8.7,6.0,5.3,0.462,0.475,0.447,0.492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,2206,42.07381,-8.134094,1164.0,2022-04-15 01:00:00,5.7,100,5.6,4.0,0.0,0.0,0.0,0.0,3,1023.1,888.8,90,100,0,0,0.0,0.0,4.3,11.7,90,79,21.2,7.1,8.6,6.0,5.3,0.462,0.474,0.447,0.492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,2205,42.07381,-8.134094,1164.0,2022-04-15 02:00:00,5.5,99,5.3,3.8,0.0,0.0,0.0,0.0,3,1022.9,888.6,90,100,0,0,0.0,0.01,4.0,10.8,100,88,16.6,6.9,8.5,6.0,5.3,0.462,0.474,0.447,0.492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,2204,42.07381,-8.134094,1164.0,2022-04-15 03:00:00,5.4,99,5.3,3.7,0.0,0.0,0.0,0.0,3,1022.8,888.4,90,100,0,0,0.0,0.01,3.7,9.5,119,99,14.8,6.8,8.3,6.0,5.3,0.462,0.474,0.447,0.492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,2203,42.07381,-8.134094,1164.0,2022-04-15 04:00:00,4.9,100,4.8,2.9,0.0,0.0,0.0,0.0,3,1022.6,888.0,90,100,0,0,0.0,0.0,4.9,9.5,126,99,14.4,6.6,8.2,6.0,5.3,0.462,0.474,0.447,0.492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,2202,42.07381,-8.134094,1164.0,2022-04-15 05:00:00,4.3,99,4.2,2.2,0.0,0.0,0.0,0.0,3,1022.2,887.4,90,100,0,0,0.0,0.01,5.4,10.0,132,105,15.5,6.3,8.0,6.0,5.3,0.462,0.474,0.447,0.492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,2201,42.07381,-8.134094,1164.0,2022-04-15 06:00:00,3.8,99,3.6,1.4,0.0,0.0,0.0,0.0,3,1022.3,887.3,88,98,0,0,0.0,0.01,6.1,9.6,135,110,15.8,6.0,7.9,6.0,5.3,0.462,0.473,0.447,0.492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,,,,,,
2200,2200,42.07381,-8.134094,1164.0,2022-04-15 07:00:00,4.9,97,4.4,2.6,0.0,0.0,0.0,0.0,2,1022.4,887.9,73,81,0,0,0.01,0.03,7.1,10.0,131,116,18.7,6.1,7.8,6.0,5.3,0.462,0.473,0.447,0.492,1,1586.75,51.0,19.0,32.0,138.9,51.0,143.2,97.3,36.2,61.0,180.4,74.9,273.1,,,,,,
2199,2199,42.07381,-8.134094,1164.0,2022-04-15 08:00:00,8.6,87,6.6,6.9,0.0,0.0,0.0,0.0,0,1022.5,889.6,9,10,0,0,0.08,0.15,5.8,9.3,120,126,18.7,7.2,7.7,6.1,5.3,0.462,0.473,0.447,0.492,1,3600.0,213.0,118.0,95.0,400.6,213.0,400.6,279.1,154.6,124.5,400.6,279.1,525.0,,,,,,
2198,2198,42.07381,-8.134094,1164.0,2022-04-15 09:00:00,12.0,69,6.4,10.6,0.0,0.0,0.0,0.0,0,1022.7,891.2,5,6,0,0,0.2,0.44,3.5,6.1,114,135,17.3,8.9,7.7,6.1,5.3,0.462,0.473,0.447,0.492,1,3600.0,401.0,292.0,109.0,619.3,401.0,641.2,470.0,342.3,127.8,619.3,470.0,751.6,,,,,,
