index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,2207,39.964848,-7.4161987,315.0,2008-04-10 00:00:00,11.8,93,10.7,9.0,0.5,0.5,0.0,0.0,53,996.0,959.2,100,99,8,50,0.0,0.1,20.7,33.8,197,199,59.0,12.9,13.9,13.3,11.5,0.419,0.425,0.291,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,2206,39.964848,-7.4161987,315.0,2008-04-10 01:00:00,11.9,97,11.4,8.8,1.0,1.0,0.0,0.0,55,995.1,958.4,91,77,16,41,0.0,0.05,24.2,37.2,198,199,60.5,12.9,13.8,13.3,11.5,0.424,0.422,0.293,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,2205,39.964848,-7.4161987,315.0,2008-04-10 02:00:00,11.9,96,11.3,8.9,3.9,3.9,0.0,0.0,63,994.5,957.8,100,100,23,19,0.0,0.05,23.3,37.3,197,197,65.5,12.8,13.7,13.3,11.5,0.437,0.423,0.294,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,2204,39.964848,-7.4161987,315.0,2008-04-10 03:00:00,11.5,95,10.7,8.3,3.8,3.8,0.0,0.0,63,994.0,957.3,100,99,17,56,0.0,0.07,23.9,36.8,196,196,69.5,12.7,13.6,13.3,11.5,0.433,0.435,0.294,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,2203,39.964848,-7.4161987,315.0,2008-04-10 04:00:00,11.2,94,10.2,7.5,1.0,1.0,0.0,0.0,55,993.5,956.7,100,100,10,63,0.0,0.09,25.9,39.6,194,194,72.0,12.4,13.5,13.3,11.5,0.428,0.427,0.3,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,2202,39.964848,-7.4161987,315.0,2008-04-10 05:00:00,11.0,95,10.3,7.0,0.3,0.3,0.0,0.0,51,993.1,956.3,100,66,29,76,0.0,0.06,28.0,43.3,196,197,67.0,12.3,13.4,13.3,11.5,0.425,0.429,0.301,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,2201,39.964848,-7.4161987,315.0,2008-04-10 06:00:00,10.9,97,10.5,7.3,0.4,0.4,0.0,0.0,51,992.8,956.0,100,100,25,86,0.0,0.04,26.3,41.0,197,198,63.4,12.2,13.3,13.3,11.5,0.434,0.427,0.303,0.295,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,2200,39.964848,-7.4161987,315.0,2008-04-10 07:00:00,11.1,94,10.2,7.5,1.3,1.3,0.0,0.0,61,993.0,956.2,100,100,45,73,0.02,0.08,25.5,39.4,196,198,60.1,12.2,13.3,13.2,11.5,0.427,0.432,0.304,0.295,1,0.0,9.0,0.0,9.0,0.0,9.0,119.0,19.2,0.0,19.2,0.0,12.9,254.1,,,,,,
2199,2199,39.964848,-7.4161987,315.0,2008-04-10 08:00:00,11.3,96,10.7,7.9,0.9,0.9,0.0,0.0,53,993.1,956.4,74,50,38,20,0.03,0.05,24.5,41.0,194,198,58.7,12.3,13.2,13.2,11.5,0.436,0.43,0.306,0.295,1,0.0,57.0,0.0,57.0,0.0,57.0,386.4,76.0,0.0,76.0,0.0,76.0,515.5,,,,,,
2198,2198,39.964848,-7.4161987,315.0,2008-04-10 09:00:00,12.0,93,10.8,9.4,1.5,1.5,0.0,0.0,61,993.1,956.4,100,87,80,6,0.07,0.1,19.2,34.4,197,201,54.0,12.7,13.2,13.2,11.6,0.432,0.435,0.307,0.295,1,0.0,141.0,18.0,123.0,38.6,141.0,635.9,166.3,21.2,145.1,38.6,166.3,750.2,,,,,,
2197,2197,39.964848,-7.4161987,315.0,2008-04-10 10:00:00,12.4,91,10.9,9.7,1.3,1.3,0.0,0.0,61,993.8,957.2,92,60,46,33,0.08,0.14,20.5,31.7,208,212,48.6,13.0,13.1,13.2,11.6,0.423,0.433,0.31,0.295,1,1085.58,156.0,60.0,96.0,96.2,156.0,850.4,172.8,66.5,106.4,96.2,172.8,942.1,,,,,,
2196,2196,39.964848,-7.4161987,315.0,2008-04-10 11:00:00,13.6,84,10.9,11.4,0.5,0.5,0.0,0.0,53,993.9,957.4,100,88,97,13,0.17,0.25,17.0,24.8,216,220,46.4,13.8,13.2,13.2,11.6,0.408,0.423,0.315,0.295,1,3600.0,367.0,218.0,149.0,292.7,367.0,1015.4,389.7,231.5,158.2,292.7,389.7,1078.3,,,,,,
2195,2195,39.964848,-7.4161987,315.0,2008-04-10 12:00:00,13.4,82,10.4,10.9,2.5,2.5,0.0,0.0,63,994.4,957.9,100,78,76,2,0.17,0.28,17.6,24.4,247,251,44.3,14.0,13.3,13.2,11.6,0.429,0.422,0.316,0.295,1,3600.0,342.0,206.0,136.0,250.8,342.0,1119.6,351.1,211.5,139.6,250.8,351.1,1149.4,,,,,,
2194,2194,39.964848,-7.4161987,315.0,2008-04-10 13:00:00,13.8,81,10.6,10.9,0.2,0.2,0.0,0.0,51,994.8,958.3,100,81,61,4,0.25,0.3,22.0,30.9,275,277,44.3,14.8,13.4,13.2,11.6,0.417,0.424,0.317,0.295,1,3600.0,582.0,329.0,253.0,388.0,582.0,1156.0,579.3,327.5,251.8,388.0,579.3,1150.6,,,,,,
2193,2193,39.964848,-7.4161987,315.0,2008-04-10 14:00:00,14.0,75,9.7,11.0,0.0,0.0,0.0,0.0,2,995.6,959.1,67,56,25,5,0.28,0.4,23.1,32.0,275,278,47.9,15.6,13.5,13.2,11.6,0.414,0.422,0.318,0.295,1,3600.0,627.0,435.0,192.0,528.5,627.0,1122.1,604.6,419.4,185.1,528.5,604.6,1082.0,,,,,,
2192,2192,39.964848,-7.4161987,315.0,2008-04-10 15:00:00,13.8,73,9.1,10.0,0.0,0.0,0.0,0.0,2,996.0,959.5,79,83,4,6,0.24,0.42,24.1,33.6,273,276,49.7,16.0,13.7,13.2,11.6,0.411,0.42,0.318,0.295,1,3600.0,524.0,342.0,182.0,457.0,524.0,1020.2,486.9,317.8,169.1,457.0,486.9,948.1,,,,,,
2191,2191,39.964848,-7.4161987,315.0,2008-04-10 16:00:00,12.9,73,8.1,8.7,0.0,0.0,0.0,0.0,3,996.7,960.0,86,85,2,26,0.18,0.41,25.8,36.5,277,280,52.9,15.5,13.8,13.2,11.6,0.409,0.418,0.319,0.295,1,3600.0,353.0,207.0,146.0,329.1,353.0,857.3,312.1,183.0,129.1,329.1,312.1,758.1,,,,,,
2190,2190,39.964848,-7.4161987,315.0,2008-04-10 17:00:00,12.0,71,7.0,7.6,0.0,0.0,0.0,0.0,3,997.3,960.5,100,99,5,64,0.14,0.4,25.5,36.9,279,283,53.3,14.8,13.9,13.2,11.6,0.407,0.416,0.319,0.295,1,3600.0,249.0,111.0,138.0,234.7,249.0,644.6,202.8,90.4,112.4,234.7,202.8,525.0,,,,,,
2189,2189,39.964848,-7.4161987,315.0,2008-04-10 18:00:00,11.1,71,6.0,6.8,0.0,0.0,0.0,0.0,3,998.5,961.5,100,94,15,83,0.09,0.39,22.5,33.5,277,282,53.3,13.7,13.9,13.2,11.6,0.405,0.415,0.32,0.295,1,1603.4,114.0,33.0,81.0,113.4,114.0,396.5,76.1,22.0,54.1,113.4,76.1,264.7,,,,,,
2188,2188,39.964848,-7.4161987,315.0,2008-04-10 19:00:00,10.4,73,5.8,6.4,0.0,0.0,0.0,0.0,3,999.3,962.2,100,94,10,97,0.06,0.34,20.5,31.3,272,278,45.0,12.8,13.8,13.2,11.6,0.404,0.414,0.32,0.295,1,273.82,28.0,10.0,18.0,74.9,28.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2187,2187,39.964848,-7.4161987,315.0,2008-04-10 20:00:00,9.8,77,5.9,6.1,0.0,0.0,0.0,0.0,3,1000.7,963.5,100,94,19,96,0.03,0.28,18.4,29.6,264,273,39.6,12.2,13.6,13.2,11.6,0.403,0.413,0.32,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2186,2186,39.964848,-7.4161987,315.0,2008-04-10 21:00:00,9.4,79,5.9,5.5,0.0,0.0,0.0,0.0,3,1001.7,964.4,100,79,31,73,0.03,0.25,20.1,31.7,279,285,36.7,11.7,13.5,13.2,11.6,0.402,0.412,0.321,0.295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
