index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,2207,40.386642,-6.845093,843.0,2019-04-08 00:00:00,8.0,97,7.5,3.9,0.2,0.2,0.0,0.0,51,1012.3,914.6,100,94,95,18,0.0,0.03,23.5,38.2,203,206,38.5,7.7,7.9,9.6,9.3,0.268,0.217,0.265,0.278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,2206,40.386642,-6.845093,843.0,2019-04-08 01:00:00,7.9,98,7.6,3.9,0.4,0.4,0.0,0.0,51,1012.3,914.6,100,100,31,48,0.0,0.02,23.3,38.4,212,216,42.5,7.7,7.9,9.6,9.3,0.273,0.217,0.265,0.278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,2205,40.386642,-6.845093,843.0,2019-04-08 02:00:00,7.7,99,7.5,3.9,0.2,0.2,0.0,0.0,51,1012.4,914.6,100,99,30,44,0.0,0.01,21.9,36.2,222,227,40.3,7.7,8.0,9.6,9.3,0.276,0.217,0.265,0.278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,2204,40.386642,-6.845093,843.0,2019-04-08 03:00:00,7.5,98,7.2,4.4,0.0,0.0,0.0,0.0,3,1012.8,914.9,90,74,11,55,0.0,0.02,16.5,27.2,234,241,36.4,7.7,8.0,9.6,9.3,0.276,0.217,0.265,0.278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,2203,40.386642,-6.845093,843.0,2019-04-08 04:00:00,6.8,99,6.6,4.5,0.0,0.0,0.0,0.0,3,1013.2,915.1,94,98,10,0,0.0,0.01,9.5,17.9,241,248,27.4,7.6,8.0,9.6,9.3,0.275,0.218,0.265,0.278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,2202,40.386642,-6.845093,843.0,2019-04-08 05:00:00,6.3,100,6.3,4.7,0.0,0.0,0.0,0.0,3,1013.7,915.4,99,100,15,0,0.0,0.0,4.7,11.4,270,281,15.8,7.4,8.0,9.6,9.3,0.275,0.218,0.265,0.278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,2201,40.386642,-6.845093,843.0,2019-04-08 06:00:00,5.8,100,5.8,4.2,0.0,0.0,0.0,0.0,3,1014.1,915.6,98,100,13,0,0.0,0.0,4.0,9.3,280,298,7.9,7.2,8.0,9.6,9.3,0.275,0.218,0.265,0.278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2200,2200,40.386642,-6.845093,843.0,2019-04-08 07:00:00,6.4,95,5.7,4.3,0.0,0.0,0.0,0.0,1,1015.0,916.6,31,27,11,0,0.01,0.05,7.4,12.8,299,302,14.0,7.3,7.9,9.6,9.3,0.275,0.218,0.265,0.278,1,179.58,31.0,9.0,22.0,70.9,31.0,113.7,67.4,19.6,47.8,108.1,44.2,247.3,,,,,,
2199,2199,40.386642,-6.845093,843.0,2019-04-08 08:00:00,6.8,87,4.9,4.2,0.0,0.0,0.0,0.0,1,1015.2,916.9,24,19,11,0,0.07,0.13,9.8,12.9,298,297,20.2,7.7,7.9,9.6,9.3,0.275,0.218,0.265,0.278,1,3600.0,188.0,108.0,80.0,389.0,188.0,379.1,251.7,144.6,107.1,389.0,251.7,507.6,,,,,,
2198,2198,40.386642,-6.845093,843.0,2019-04-08 09:00:00,7.8,72,3.1,4.5,0.0,0.0,0.0,0.0,1,1015.4,917.4,42,31,23,0,0.15,0.3,12.0,15.1,291,288,25.2,8.5,8.0,9.5,9.3,0.274,0.218,0.265,0.278,1,3600.0,372.0,265.0,107.0,576.9,372.0,627.3,439.3,313.0,126.4,576.9,439.3,740.8,,,,,,
