index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.597538,-7.637909,444.0,2014-06-14 00:00:00,21.5,77,17.3,23.6,0.0,0.0,0.0,0.0,0,1018.1,967.3,0,0,0,0,0.0,0.6,3.3,6.5,347,357,11.2,19.6,22.3,16.8,13.9,0.157,0.256,0.31,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.597538,-7.637909,444.0,2014-06-14 01:00:00,19.3,85,16.6,20.9,0.0,0.0,0.0,0.0,0,1017.7,966.5,0,0,0,0,0.0,0.34,4.7,8.6,9,22,11.5,18.8,22.0,16.8,13.9,0.157,0.256,0.31,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.597538,-7.637909,444.0,2014-06-14 02:00:00,18.3,86,16.0,19.2,0.0,0.0,0.0,0.0,0,1017.2,965.9,0,0,0,0,0.0,0.29,8.2,13.0,29,39,15.5,18.2,21.7,16.8,13.9,0.157,0.256,0.31,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.597538,-7.637909,444.0,2014-06-14 03:00:00,17.8,85,15.3,18.2,0.0,0.0,0.0,0.0,0,1016.9,965.5,0,0,0,0,0.0,0.3,9.2,18.9,45,51,17.3,17.7,21.4,16.9,13.9,0.158,0.256,0.31,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.597538,-7.637909,444.0,2014-06-14 04:00:00,18.0,81,14.7,18.2,0.0,0.0,0.0,0.0,0,1017.1,965.7,0,0,0,0,0.01,0.39,9.4,22.4,50,57,19.4,17.3,21.1,16.9,13.9,0.158,0.256,0.31,0.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.597538,-7.637909,444.0,2014-06-14 05:00:00,18.0,79,14.3,17.8,0.0,0.0,0.0,0.0,0,1017.1,965.7,0,0,0,0,0.02,0.43,10.7,24.4,48,56,22.0,17.0,20.8,16.9,13.9,0.159,0.256,0.31,0.375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.597538,-7.637909,444.0,2014-06-14 06:00:00,18.5,77,14.4,18.1,0.0,0.0,0.0,0.0,0,1017.4,966.1,0,0,0,0,0.05,0.49,12.8,25.9,50,55,25.2,17.2,20.6,16.9,13.9,0.159,0.256,0.31,0.375,1,1831.63,42.0,23.0,19.0,195.0,42.0,99.1,92.0,50.4,41.6,307.8,58.3,217.0,,,,,,
2224,40.597538,-7.637909,444.0,2014-06-14 07:00:00,20.3,67,14.1,19.4,0.0,0.0,0.0,0.0,0,1017.6,966.6,0,0,0,0,0.14,0.78,15.6,25.1,52,55,30.6,18.9,20.4,16.9,13.9,0.159,0.256,0.31,0.375,1,3600.0,194.0,138.0,56.0,541.8,194.0,337.7,263.4,187.3,76.0,541.8,263.4,458.5,,,,,,
2223,40.597538,-7.637909,444.0,2014-06-14 08:00:00,21.9,61,14.0,20.8,0.0,0.0,0.0,0.0,0,1017.4,966.7,0,0,0,0,0.26,1.03,16.8,23.9,55,56,36.4,21.1,20.4,16.9,13.9,0.159,0.255,0.31,0.375,1,3600.0,383.0,305.0,78.0,701.5,383.0,576.5,459.6,366.0,93.6,701.5,459.6,691.9,,,,,,
2222,40.597538,-7.637909,444.0,2014-06-14 09:00:00,23.8,55,14.2,22.9,0.0,0.0,0.0,0.0,0,1017.3,966.9,0,0,0,0,0.39,1.33,16.1,21.8,56,56,36.7,23.4,20.5,16.9,13.9,0.158,0.255,0.31,0.375,1,3600.0,573.0,485.0,88.0,804.6,573.0,799.3,646.2,547.0,99.2,804.6,646.2,901.4,,,,,,
