index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2207,40.808434,-7.670471,675.0,2013-04-14T00:00,9.9,80,6.7,8.2,0.0,0.0,0.0,0.0,0,1018.6,939.5,0,0,0,0,0.0,0.24,6.3,9.5,149,171,20.5,8.6,11.3,8.9,8.3,0.388,0.398,0.408,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,40.808434,-7.670471,675.0,2013-04-14T01:00,9.3,82,6.4,7.5,0.0,0.0,0.0,0.0,0,1018.3,939.1,2,0,0,6,0.0,0.21,6.2,8.8,144,171,20.9,8.0,11.1,9.0,8.3,0.389,0.398,0.408,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,40.808434,-7.670471,675.0,2013-04-14T02:00,8.6,85,6.2,6.8,0.0,0.0,0.0,0.0,0,1018.2,938.8,6,0,0,21,0.0,0.17,5.9,8.4,142,170,20.5,7.5,10.8,9.0,8.3,0.389,0.398,0.408,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,40.808434,-7.670471,675.0,2013-04-14T03:00,7.7,88,5.9,5.8,0.0,0.0,0.0,0.0,0,1017.7,938.1,12,0,0,39,0.0,0.12,5.6,8.1,140,167,20.5,7.2,10.5,9.0,8.3,0.389,0.398,0.408,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,40.808434,-7.670471,675.0,2013-04-14T04:00,7.2,90,5.6,5.4,0.0,0.0,0.0,0.0,0,1017.8,938.0,13,0,0,42,0.0,0.11,5.4,7.6,143,172,19.8,6.9,10.2,9.0,8.3,0.389,0.397,0.408,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,40.808434,-7.670471,675.0,2013-04-14T05:00,7.0,90,5.4,5.0,0.0,0.0,0.0,0.0,0,1018.0,938.2,14,0,0,47,0.0,0.1,5.6,7.3,140,169,19.4,6.6,9.9,9.0,8.3,0.389,0.397,0.407,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,40.808434,-7.670471,675.0,2013-04-14T06:00,6.7,89,5.0,4.6,0.0,0.0,0.0,0.0,0,1018.0,938.1,13,0,0,42,0.0,0.11,6.4,8.1,133,159,19.1,6.3,9.7,9.0,8.3,0.389,0.397,0.407,0.416,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
2200,40.808434,-7.670471,675.0,2013-04-14T07:00,7.8,89,6.0,6.1,0.0,0.0,0.0,0.0,0,1018.3,938.6,9,0,0,31,0.02,0.12,5.1,8.4,135,155,18.7,7.0,9.5,9.0,8.3,0.389,0.397,0.407,0.416,1,2393.05,73.0,47.0,26.0,341.7,73.0,142.6,140.9,90.7,50.2,448.3,107.4,275.2
2199,40.808434,-7.670471,675.0,2013-04-14T08:00,12.1,79,8.7,11.1,0.0,0.0,0.0,0.0,0,1018.3,939.8,7,0,0,23,0.11,0.29,4.8,8.4,138,155,19.1,10.2,9.5,9.0,8.3,0.389,0.397,0.407,0.416,1,3600.0,262.0,202.0,60.0,678.3,262.0,405.2,343.9,265.2,78.8,678.3,343.9,531.9
2198,40.808434,-7.670471,675.0,2013-04-14T09:00,15.4,64,8.6,14.3,0.0,0.0,0.0,0.0,0,1018.6,940.9,4,0,0,13,0.25,0.63,5.2,7.0,155,159,19.4,13.3,9.8,9.0,8.3,0.389,0.396,0.407,0.416,1,3600.0,467.0,389.0,78.0,814.1,467.0,650.0,547.6,456.1,91.5,814.1,547.6,762.2
2197,40.808434,-7.670471,675.0,2013-04-14T10:00,17.3,56,8.5,16.4,0.0,0.0,0.0,0.0,0,1018.3,941.1,1,0,0,4,0.37,0.86,7.3,9.5,169,169,24.5,15.0,10.1,9.0,8.3,0.387,0.396,0.407,0.416,1,3600.0,648.0,559.0,89.0,883.6,648.0,860.6,715.8,617.5,98.3,883.6,715.8,950.6
2196,40.808434,-7.670471,675.0,2013-04-14T11:00,18.6,53,8.7,17.9,0.0,0.0,0.0,0.0,0,1018.0,941.2,0,0,0,0,0.46,1.02,11.5,15.1,182,181,31.3,16.4,10.5,9.0,8.3,0.385,0.395,0.407,0.416,1,3600.0,788.0,692.0,96.0,920.6,788.0,1022.5,835.6,733.8,101.8,920.6,835.6,1084.2
2195,40.808434,-7.670471,675.0,2013-04-14T12:00,19.4,52,9.3,18.8,0.0,0.0,0.0,0.0,0,1018.0,941.4,0,0,0,0,0.51,1.08,14.8,19.5,193,192,36.4,17.3,10.9,9.0,8.3,0.382,0.394,0.407,0.416,1,3600.0,877.0,776.0,101.0,938.5,877.0,1124.8,899.8,796.1,103.6,938.5,899.8,1154.0
2194,40.808434,-7.670471,675.0,2013-04-14T13:00,20.0,50,9.2,19.3,0.0,0.0,0.0,0.0,0,1017.7,941.3,3,3,0,0,0.53,1.18,16.1,21.3,200,199,45.0,17.9,11.4,9.0,8.3,0.379,0.393,0.406,0.416,1,3600.0,895.0,782.0,113.0,916.7,895.0,1160.5,890.9,778.4,112.5,916.7,890.9,1155.2
2193,40.808434,-7.670471,675.0,2013-04-14T14:00,19.9,50,9.2,18.0,0.0,0.0,0.0,0.0,2,1017.5,941.0,61,57,16,0,0.46,1.16,18.4,24.5,208,208,46.1,17.9,11.8,9.0,8.3,0.377,0.392,0.406,0.416,1,3600.0,743.0,564.0,179.0,680.7,743.0,1127.1,717.0,544.3,172.7,680.7,717.0,1087.7
2192,40.808434,-7.670471,675.0,2013-04-14T15:00,18.3,60,10.5,15.8,0.0,0.0,0.0,0.0,2,1017.5,940.6,74,67,22,0,0.27,0.83,18.0,24.2,217,217,45.4,16.9,12.1,9.1,8.3,0.376,0.392,0.406,0.416,1,3600.0,401.0,139.0,262.0,184.1,401.0,1027.0,373.3,129.4,243.9,184.1,373.3,956.2
2191,40.808434,-7.670471,675.0,2013-04-14T16:00,17.2,67,11.1,15.3,0.1,0.1,0.0,0.0,51,1017.5,940.4,68,48,41,0,0.26,0.64,15.5,21.4,234,234,38.5,16.6,12.3,9.1,8.3,0.375,0.391,0.406,0.416,1,3600.0,445.0,291.0,154.0,456.5,445.0,867.1,395.0,258.3,136.7,456.5,395.0,769.7
2190,40.808434,-7.670471,675.0,2013-04-14T17:00,16.2,71,10.8,14.4,0.0,0.0,0.0,0.0,1,1018.3,940.9,41,21,5,63,0.19,0.54,13.7,18.9,256,257,36.7,16.0,12.5,9.1,8.3,0.374,0.39,0.406,0.416,1,3600.0,315.0,204.0,111.0,421.5,315.0,658.2,258.8,167.6,91.2,421.5,258.8,540.8
2189,40.808434,-7.670471,675.0,2013-04-14T18:00,15.1,72,10.1,13.7,0.0,0.0,0.0,0.0,1,1018.7,941.0,27,8,3,60,0.11,0.48,10.5,15.9,266,266,33.1,15.2,12.6,9.1,8.3,0.374,0.39,0.406,0.416,1,3600.0,172.0,93.0,79.0,305.0,172.0,414.7,118.3,64.0,54.4,305.0,118.3,285.3
2188,40.808434,-7.670471,675.0,2013-04-14T19:00,13.8,75,9.5,12.5,0.0,0.0,0.0,0.0,0,1019.4,941.3,0,0,0,0,0.04,0.39,8.3,17.7,272,275,25.2,14.1,12.6,9.1,8.3,0.374,0.39,0.405,0.416,1,2535.47,66.0,35.0,31.0,247.6,66.0,153.1,8.9,4.7,4.2,54.0,7.1,20.6
2187,40.808434,-7.670471,675.0,2013-04-14T20:00,11.9,81,8.8,10.6,0.0,0.0,0.0,0.0,0,1020.6,941.9,1,1,0,0,0.03,0.26,6.9,15.7,279,279,23.0,12.7,12.6,9.2,8.3,0.375,0.389,0.405,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2186,40.808434,-7.670471,675.0,2013-04-14T21:00,10.5,87,8.5,9.1,0.0,0.0,0.0,0.0,0,1021.8,942.6,0,0,0,0,0.0,0.16,7.3,11.1,279,283,20.2,11.7,12.4,9.2,8.3,0.375,0.389,0.405,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,40.808434,-7.670471,675.0,2013-04-14T22:00,9.3,92,8.0,7.9,0.0,0.0,0.0,0.0,0,1022.1,942.6,1,1,0,0,0.0,0.1,6.2,8.4,277,280,16.6,10.7,12.3,9.2,8.3,0.376,0.389,0.405,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,40.808434,-7.670471,675.0,2013-04-14T23:00,9.3,91,7.9,8.5,0.0,0.0,0.0,0.0,1,1021.9,942.4,21,2,0,63,0.0,0.11,1.8,4.6,281,288,15.1,9.7,12.0,9.2,8.3,0.376,0.389,0.405,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,40.808434,-7.670471,675.0,2013-04-15T00:00,8.6,94,7.7,7.8,0.0,0.0,0.0,0.0,1,1021.5,941.8,22,2,0,69,0.0,0.07,1.5,0.7,104,270,11.9,9.0,11.8,9.2,8.3,0.377,0.388,0.405,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
