latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.31634,-7.8480835,714.0,2019-06-17T00:00,10.7,81,7.6,9.3,0.0,0.0,0.0,0.0,0,1019.1,935.8,0,0,0,0,0.0,0.24,4.8,6.4,207,243,10.1,13.2,16.1,13.9,12.3,0.145,0.218,0.294,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.31634,-7.8480835,714.0,2019-06-17T01:00,9.2,86,7.0,7.8,0.0,0.0,0.0,0.0,0,1018.6,934.9,0,0,0,0,0.0,0.16,3.9,3.6,158,225,10.4,12.3,15.9,13.9,12.3,0.145,0.218,0.294,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.31634,-7.8480835,714.0,2019-06-17T02:00,9.1,83,6.3,7.7,0.0,0.0,0.0,0.0,0,1017.6,934.0,0,0,0,0,0.0,0.2,3.1,2.6,144,214,9.4,11.5,15.7,13.9,12.3,0.145,0.218,0.294,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.31634,-7.8480835,714.0,2019-06-17T03:00,10.3,75,6.0,8.9,0.0,0.0,0.0,0.0,0,1017.3,934.1,0,0,0,0,0.0,0.32,2.9,3.7,150,191,9.7,10.9,15.4,13.9,12.3,0.145,0.218,0.294,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.31634,-7.8480835,714.0,2019-06-17T04:00,10.1,72,5.2,8.3,0.0,0.0,0.0,0.0,0,1017.0,933.7,0,0,0,0,0.0,0.35,3.8,5.6,139,153,11.2,10.4,15.1,13.9,12.3,0.146,0.218,0.294,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.31634,-7.8480835,714.0,2019-06-17T05:00,11.2,63,4.5,9.4,0.0,0.0,0.0,0.0,0,1016.9,933.9,14,0,0,46,0.0,0.49,2.9,4.7,173,176,11.5,10.2,14.9,13.9,12.3,0.146,0.218,0.294,0.376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.31634,-7.8480835,714.0,2019-06-17T06:00,11.1,77,7.2,9.9,0.0,0.0,0.0,0.0,0,1016.7,933.7,0,0,0,1,0.01,0.3,3.1,7.9,159,156,12.2,10.5,14.6,13.9,12.3,0.146,0.218,0.294,0.376,1,1004.73,34.0,15.0,19.0,130.0,34.0,94.0,76.0,33.5,42.4,211.5,46.7,210.0
40.31634,-7.8480835,714.0,2019-06-17T07:00,13.1,60,5.4,11.5,0.0,0.0,0.0,0.0,0,1016.9,934.5,2,0,2,3,0.08,0.61,3.1,8.0,216,170,13.0,11.7,14.4,13.9,12.3,0.146,0.218,0.294,0.376,1,3600.0,154.0,81.0,73.0,324.3,154.0,331.0,210.4,110.6,99.7,324.3,210.4,452.2
40.31634,-7.8480835,714.0,2019-06-17T08:00,15.5,51,5.4,13.7,0.0,0.0,0.0,0.0,0,1016.5,934.8,0,0,0,0,0.17,0.87,4.5,7.4,194,166,15.1,13.2,14.3,13.9,12.3,0.146,0.218,0.294,0.376,1,3600.0,281.0,192.0,89.0,445.9,281.0,570.7,338.1,231.0,107.1,445.9,338.1,686.6
40.31634,-7.8480835,714.0,2019-06-17T09:00,18.6,35,2.7,15.7,0.0,0.0,0.0,0.0,0,1016.3,935.4,0,0,0,0,0.33,1.4,7.9,11.7,183,171,22.3,15.4,14.3,13.9,12.3,0.145,0.217,0.294,0.376,1,3600.0,523.0,406.0,117.0,677.1,523.0,794.7,590.7,458.5,132.1,677.1,590.7,897.5
