index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2207,38.980667,-7.6438293,241.0,2006-04-13T00:00,12.0,87,10.0,11.3,0.0,0.0,0.0,0.0,0,1018.7,989.8,0,0,0,0,0.0,0.18,4.9,11.0,287,311,10.1,13.4,15.9,14.0,11.9,0.316,0.331,0.345,0.294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,38.980667,-7.6438293,241.0,2006-04-13T01:00,11.1,92,9.8,10.4,0.0,0.0,0.0,0.0,0,1018.5,989.5,0,0,0,0,0.0,0.11,4.6,9.9,288,314,9.7,12.7,15.6,14.0,11.9,0.317,0.331,0.345,0.294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,38.980667,-7.6438293,241.0,2006-04-13T02:00,10.6,93,9.5,9.8,0.0,0.0,0.0,0.0,0,1018.3,989.3,0,0,0,0,0.0,0.09,4.1,8.9,285,317,8.6,12.1,15.4,14.0,11.9,0.317,0.331,0.345,0.294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,38.980667,-7.6438293,241.0,2006-04-13T03:00,10.8,92,9.5,10.1,0.0,0.0,0.0,0.0,0,1018.1,989.1,0,0,0,0,0.0,0.1,3.9,7.7,292,323,7.2,11.6,15.1,14.0,11.9,0.317,0.331,0.345,0.294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,38.980667,-7.6438293,241.0,2006-04-13T04:00,11.1,91,9.7,10.5,0.0,0.0,0.0,0.0,0,1017.7,988.7,0,0,0,0,0.0,0.12,3.1,7.0,315,339,6.1,11.2,14.8,14.0,11.9,0.317,0.331,0.345,0.294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,38.980667,-7.6438293,241.0,2006-04-13T05:00,10.9,92,9.6,10.1,0.0,0.0,0.0,0.0,0,1017.6,988.6,0,0,0,0,0.0,0.11,4.3,7.2,42,6,5.4,10.7,14.6,14.0,11.9,0.317,0.331,0.345,0.294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,38.980667,-7.6438293,241.0,2006-04-13T06:00,10.3,93,9.2,9.3,0.0,0.0,0.0,0.0,0,1017.6,988.5,0,0,0,0,0.0,0.09,5.2,8.5,74,36,5.8,10.4,14.3,14.0,12.0,0.318,0.331,0.345,0.294,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,38.980667,-7.6438293,241.0,2006-04-13T07:00,9.5,96,8.9,8.2,0.0,0.0,0.0,0.0,0,1017.8,988.7,0,0,0,0,0.01,0.04,6.9,10.8,84,60,10.4,10.9,14.1,14.0,12.0,0.318,0.331,0.345,0.294,1,2198.76,60.0,37.0,23.0,276.2,60.0,129.2,123.4,76.1,47.3,389.8,87.4,265.7
2199,38.980667,-7.6438293,241.0,2006-04-13T08:00,13.8,82,10.8,13.3,0.0,0.0,0.0,0.0,0,1018.0,989.3,0,0,0,0,0.11,0.29,5.1,11.6,82,74,13.7,13.6,14.0,14.0,12.0,0.318,0.331,0.344,0.294,1,3600.0,246.0,185.0,61.0,630.6,246.0,399.4,326.3,245.4,80.9,630.6,326.3,529.8
2198,38.980667,-7.6438293,241.0,2006-04-13T09:00,16.8,66,10.4,15.9,0.0,0.0,0.0,0.0,0,1018.0,989.6,0,0,0,0,0.24,0.65,6.6,9.5,81,81,16.9,15.7,14.1,14.0,12.0,0.318,0.33,0.344,0.294,1,3600.0,452.0,373.0,79.0,779.4,452.0,651.5,532.1,439.1,93.0,779.4,532.1,767.0
2197,38.980667,-7.6438293,241.0,2006-04-13T10:00,18.9,57,10.2,18.8,0.0,0.0,0.0,0.0,0,1017.5,989.3,0,0,0,0,0.37,0.94,5.2,7.1,74,75,19.4,17.5,14.4,14.0,12.0,0.317,0.33,0.344,0.294,1,3600.0,638.0,545.0,93.0,854.4,638.0,868.4,706.1,603.2,102.9,854.4,706.1,961.1
2196,38.980667,-7.6438293,241.0,2006-04-13T11:00,20.6,49,9.7,21.2,0.0,0.0,0.0,0.0,0,1017.7,989.6,0,0,0,0,0.48,1.23,5.5,6.9,79,81,20.9,19.2,14.7,14.0,12.0,0.316,0.329,0.344,0.294,1,3600.0,784.0,683.0,101.0,898.2,784.0,1035.2,832.2,725.0,107.2,898.2,832.2,1098.8
2195,38.980667,-7.6438293,241.0,2006-04-13T12:00,21.8,43,8.7,22.6,0.0,0.0,0.0,0.0,0,1017.1,989.2,1,1,0,0,0.56,1.48,6.1,8.0,93,95,22.7,20.5,15.0,14.0,12.0,0.314,0.329,0.344,0.294,1,3600.0,878.0,771.0,107.0,920.1,878.0,1140.7,901.2,791.4,109.8,920.1,901.2,1170.8
2194,38.980667,-7.6438293,241.0,2006-04-13T13:00,22.5,41,8.4,23.0,0.0,0.0,0.0,0.0,1,1016.0,988.2,26,9,30,0,0.59,1.62,8.1,10.7,103,104,23.0,21.5,15.4,14.0,12.0,0.313,0.328,0.344,0.294,1,3600.0,909.0,792.0,117.0,915.5,909.0,1177.6,904.9,788.4,116.5,915.5,904.9,1172.3
2193,38.980667,-7.6438293,241.0,2006-04-13T14:00,22.9,39,8.2,22.7,0.0,0.0,0.0,0.0,1,1015.3,987.5,22,1,35,0,0.54,1.71,9.2,12.2,111,109,22.3,22.0,15.8,14.0,12.0,0.311,0.328,0.344,0.294,1,3600.0,821.0,670.0,151.0,797.6,821.0,1143.5,792.0,646.3,145.7,797.6,792.0,1103.1
