index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,39.89455,-7.4058533,394.0,2018-06-26T00:00,17.6,83,14.7,18.5,0.0,0.0,0.0,0.0,0,1017.3,971.5,1,1,0,0,0.0,0.34,4.2,10.2,290,309,24.5,22.0,24.8,20.7,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,39.89455,-7.4058533,394.0,2018-06-26T01:00,16.9,85,14.3,17.3,0.0,0.0,0.0,0.0,0,1017.0,971.1,1,1,0,0,0.0,0.3,7.3,13.3,259,273,14.0,21.3,24.6,20.7,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,39.89455,-7.4058533,394.0,2018-06-26T02:00,16.2,86,13.8,16.4,0.0,0.0,0.0,0.0,0,1016.8,970.8,1,1,0,0,0.0,0.26,7.6,14.1,262,273,15.8,20.7,24.3,20.7,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,39.89455,-7.4058533,394.0,2018-06-26T03:00,15.6,87,13.5,15.8,0.0,0.0,0.0,0.0,0,1016.7,970.6,2,2,0,0,0.0,0.23,6.2,11.2,260,272,15.1,20.2,24.0,20.8,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,39.89455,-7.4058533,394.0,2018-06-26T04:00,15.1,88,13.2,15.3,0.0,0.0,0.0,0.0,0,1017.0,970.8,2,2,0,0,0.0,0.2,5.6,10.9,255,264,11.9,19.7,23.7,20.8,14.8,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,39.89455,-7.4058533,394.0,2018-06-26T05:00,14.6,90,13.1,14.9,0.0,0.0,0.0,0.0,0,1017.2,970.9,2,2,0,0,0.0,0.16,4.8,10.4,257,268,11.2,19.2,23.4,20.8,14.8,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,39.89455,-7.4058533,394.0,2018-06-26T06:00,15.4,87,13.3,15.7,0.0,0.0,0.0,0.0,0,1017.4,971.2,1,1,0,0,0.01,0.22,5.2,8.0,254,275,11.2,19.0,23.1,20.8,14.8,0.2,0.239,0.269,0.327,1,1103.68,36.0,16.0,20.0,140.9,36.0,91.5,80.6,35.8,44.8,231.4,49.1,204.9
2224,39.89455,-7.4058533,394.0,2018-06-26T07:00,17.2,80,13.7,17.7,0.0,0.0,0.0,0.0,0,1017.6,971.7,1,1,0,0,0.09,0.39,4.2,5.2,239,254,13.0,19.6,22.9,20.8,14.8,0.2,0.239,0.269,0.327,1,3600.0,180.0,117.0,63.0,474.4,180.0,326.5,247.1,160.6,86.5,474.4,247.1,448.2
2223,39.89455,-7.4058533,394.0,2018-06-26T08:00,19.2,73,14.1,19.8,0.0,0.0,0.0,0.0,0,1017.6,972.0,1,1,0,0,0.21,0.61,4.8,6.0,228,237,15.8,20.7,22.7,20.8,14.8,0.2,0.238,0.269,0.327,1,3600.0,367.0,276.0,91.0,643.9,367.0,567.4,442.4,332.7,109.7,643.9,442.4,683.9
2222,39.89455,-7.4058533,394.0,2018-06-26T09:00,21.2,66,14.6,21.9,0.0,0.0,0.0,0.0,0,1017.2,971.9,1,1,0,0,0.34,0.86,6.1,7.8,230,236,19.1,22.2,22.6,20.8,14.8,0.2,0.238,0.269,0.327,1,3600.0,553.0,443.0,110.0,739.9,553.0,792.5,625.2,500.8,124.4,739.9,625.2,896.0
2221,39.89455,-7.4058533,394.0,2018-06-26T10:00,23.3,55,13.8,24.2,0.0,0.0,0.0,0.0,0,1017.2,972.2,0,0,0,0,0.47,1.28,9.0,11.7,233,236,24.5,23.8,22.6,20.8,14.8,0.199,0.238,0.269,0.327,1,3600.0,720.0,596.0,124.0,799.6,720.0,986.6,780.8,646.3,134.5,799.6,780.8,1069.9
2220,39.89455,-7.4058533,394.0,2018-06-26T11:00,25.0,44,12.1,26.0,0.0,0.0,0.0,0.0,0,1016.9,972.2,0,0,0,0,0.58,1.76,9.5,12.4,233,234,26.3,25.4,22.6,20.8,14.8,0.198,0.238,0.269,0.327,1,3600.0,851.0,720.0,131.0,838.6,851.0,1136.4,894.0,756.4,137.6,838.6,894.0,1193.8
2219,39.89455,-7.4058533,394.0,2018-06-26T12:00,26.1,44,12.8,27.8,0.0,0.0,0.0,0.0,0,1016.9,972.4,0,0,0,0,0.65,1.91,9.7,12.7,243,245,25.9,26.8,22.9,20.8,14.8,0.203,0.239,0.271,0.327,1,3600.0,936.0,800.0,136.0,859.7,936.0,1231.7,957.0,818.0,139.1,859.7,957.0,1259.4
2218,39.89455,-7.4058533,394.0,2018-06-26T13:00,26.8,41,12.6,28.8,0.0,0.0,0.0,0.0,0,1016.4,972.0,0,0,0,0,0.68,2.07,8.7,11.4,246,246,26.6,28.0,23.1,20.8,14.8,0.202,0.239,0.271,0.327,1,3600.0,967.0,829.0,138.0,866.7,967.0,1266.0,964.0,826.4,137.6,866.7,964.0,1262.0
2217,39.89455,-7.4058533,394.0,2018-06-26T14:00,27.6,40,12.6,29.3,0.0,0.0,0.0,0.0,0,1015.8,971.5,0,0,0,0,0.67,2.23,9.2,12.0,249,249,25.2,28.9,23.4,20.8,14.8,0.201,0.238,0.271,0.327,1,3600.0,940.0,805.0,135.0,861.4,940.0,1237.0,913.1,782.0,131.1,861.4,913.1,1201.6
2216,39.89455,-7.4058533,394.0,2018-06-26T15:00,27.7,40,13.0,28.8,0.0,0.0,0.0,0.0,0,1015.4,971.2,0,0,0,0,0.63,2.21,11.1,14.8,257,257,28.1,29.4,23.6,20.8,14.8,0.2,0.238,0.271,0.327,1,3600.0,860.0,730.0,130.0,842.7,860.0,1146.5,811.8,689.0,122.7,842.7,811.8,1082.2
2215,39.89455,-7.4058533,394.0,2018-06-26T16:00,27.0,43,13.5,27.2,0.0,0.0,0.0,0.0,0,1015.2,970.9,0,0,0,0,0.54,2.02,13.3,18.0,270,271,31.7,29.4,23.9,20.8,14.8,0.199,0.238,0.271,0.327,1,3600.0,733.0,611.0,122.0,808.0,733.0,1000.9,667.9,556.7,111.2,808.0,667.9,912.0
