index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,41.51142,-7.5216064,717.0,2003-05-10T00:00,9.2,88,7.3,7.5,0.0,0.0,0.0,0.0,0,1020.6,936.5,2,0,0,8,0.0,0.14,6.6,10.8,319,330,14.0,11.0,13.8,10.9,9.1,0.323,0.348,0.386,0.404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,41.51142,-7.5216064,717.0,2003-05-10T01:00,8.1,93,7.0,6.4,0.0,0.0,0.0,0.0,0,1020.7,936.2,2,0,0,5,0.0,0.08,6.4,10.6,322,336,14.0,10.4,13.6,10.9,9.1,0.324,0.348,0.386,0.404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,41.51142,-7.5216064,717.0,2003-05-10T02:00,7.6,93,6.6,5.9,0.0,0.0,0.0,0.0,0,1020.1,935.6,4,0,0,12,0.0,0.07,6.2,10.9,324,343,13.3,9.9,13.3,10.9,9.1,0.324,0.348,0.386,0.404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,41.51142,-7.5216064,717.0,2003-05-10T03:00,7.2,94,6.4,5.4,0.0,0.0,0.0,0.0,0,1020.1,935.4,1,0,0,4,0.0,0.06,6.5,10.7,326,346,13.0,9.5,13.0,10.9,9.1,0.325,0.347,0.385,0.404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,41.51142,-7.5216064,717.0,2003-05-10T04:00,6.9,95,6.2,5.0,0.0,0.0,0.0,0.0,0,1020.1,935.3,2,2,0,0,0.0,0.05,6.5,9.8,326,352,12.2,9.2,12.7,10.9,9.1,0.325,0.347,0.385,0.404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,41.51142,-7.5216064,717.0,2003-05-10T05:00,6.6,96,5.9,4.7,0.0,0.0,0.0,0.0,1,1020.0,935.2,21,21,0,8,0.0,0.04,6.3,7.6,329,3,11.9,8.9,12.4,10.9,9.1,0.326,0.347,0.385,0.404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,41.51142,-7.5216064,717.0,2003-05-10T06:00,6.6,96,6.0,5.2,0.0,0.0,0.0,0.0,1,1020.5,935.6,29,28,0,13,0.0,0.04,2.7,5.5,337,23,10.8,8.9,12.2,10.9,9.1,0.326,0.347,0.385,0.404,1,327.03,20.0,10.0,10.0,105.5,20.0,68.1,46.1,23.0,23.0,197.0,24.7,157.0
2224,41.51142,-7.5216064,717.0,2003-05-10T07:00,9.1,89,7.4,8.1,0.0,0.0,0.0,0.0,0,1020.4,936.2,4,1,0,9,0.06,0.13,2.3,3.6,342,45,10.4,10.5,12.0,10.9,9.1,0.327,0.347,0.385,0.404,1,3600.0,157.0,106.0,51.0,504.0,157.0,282.3,226.5,152.9,73.6,504.0,226.5,407.3
2223,41.51142,-7.5216064,717.0,2003-05-10T08:00,11.7,79,8.2,11.1,0.0,0.0,0.0,0.0,0,1020.8,937.3,4,2,0,7,0.16,0.29,1.1,1.4,72,90,10.4,12.9,12.1,10.9,9.1,0.327,0.347,0.385,0.404,1,3600.0,351.0,277.0,74.0,702.5,351.0,529.3,429.8,339.2,90.6,702.5,429.8,648.2
2222,41.51142,-7.5216064,717.0,2003-05-10T09:00,13.7,70,8.4,12.9,0.0,0.0,0.0,0.0,0,1020.5,937.6,4,0,0,14,0.28,0.47,3.1,3.6,135,135,14.4,14.8,12.2,10.9,9.1,0.326,0.347,0.385,0.404,1,3600.0,540.0,448.0,92.0,792.8,540.0,758.5,614.5,509.8,104.7,792.8,614.5,863.0
2221,41.51142,-7.5216064,717.0,2003-05-10T10:00,15.4,63,8.5,15.6,0.0,0.0,0.0,0.0,0,1019.8,937.4,13,0,0,43,0.39,0.64,3.4,4.1,162,165,16.2,16.7,12.5,10.9,9.1,0.325,0.347,0.385,0.404,1,3600.0,715.0,615.0,100.0,865.1,715.0,954.2,777.3,668.6,108.7,865.1,777.3,1037.3
2220,41.51142,-7.5216064,717.0,2003-05-10T11:00,16.8,58,8.6,17.9,0.0,0.0,0.0,0.0,1,1019.6,937.6,23,0,6,64,0.49,0.8,3.6,4.0,186,190,16.9,18.3,12.8,11.0,9.1,0.323,0.346,0.384,0.404,1,3600.0,845.0,730.0,115.0,888.2,845.0,1103.1,888.0,767.1,120.9,888.2,888.0,1159.2
2219,41.51142,-7.5216064,717.0,2003-05-10T12:00,18.0,55,8.7,19.6,0.0,0.0,0.0,0.0,1,1019.2,937.6,36,1,24,69,0.55,0.94,3.2,3.9,207,214,16.9,19.7,13.2,11.0,9.1,0.32,0.345,0.384,0.404,1,3600.0,918.0,786.0,132.0,882.7,918.0,1195.1,937.4,802.6,134.8,882.7,937.4,1220.4
2218,41.51142,-7.5216064,717.0,2003-05-10T13:00,19.0,52,8.8,20.7,0.0,0.0,0.0,0.0,1,1018.5,937.2,33,0,17,77,0.56,1.06,3.1,4.0,234,243,16.2,20.7,13.7,11.0,9.1,0.318,0.345,0.384,0.404,1,3600.0,919.0,731.0,188.0,801.6,919.0,1224.0,913.5,726.6,186.9,801.6,913.5,1216.7
2217,41.51142,-7.5216064,717.0,2003-05-10T14:00,19.7,49,8.6,20.5,0.0,0.0,0.0,0.0,1,1018.0,936.9,39,20,2,67,0.52,1.18,4.7,5.8,266,266,17.3,21.1,14.1,11.0,9.1,0.315,0.344,0.384,0.404,1,3600.0,843.0,587.0,256.0,663.3,843.0,1187.8,815.0,567.5,247.5,663.3,815.0,1148.4
2216,41.51142,-7.5216064,717.0,2003-05-10T15:00,20.1,47,8.3,20.2,0.0,0.0,0.0,0.0,2,1017.6,936.7,59,21,54,27,0.48,1.25,6.0,7.9,287,286,18.7,21.1,14.5,11.0,9.1,0.314,0.343,0.383,0.404,1,3600.0,776.0,559.0,217.0,688.9,776.0,1089.0,726.9,523.7,203.3,688.9,726.9,1020.1
2215,41.51142,-7.5216064,717.0,2003-05-10T16:00,20.0,46,8.1,18.5,0.0,0.0,0.0,0.0,2,1017.0,936.1,58,1,84,22,0.34,1.26,6.5,8.4,289,290,18.7,20.4,14.8,11.0,9.1,0.313,0.343,0.383,0.404,1,3600.0,525.0,391.0,134.0,561.7,525.0,934.3,472.4,351.9,120.6,561.7,472.4,840.8
2214,41.51142,-7.5216064,717.0,2003-05-10T17:00,19.8,47,8.1,18.2,0.0,0.0,0.0,0.0,2,1016.8,935.9,57,3,86,9,0.3,1.24,7.8,10.2,292,293,18.0,19.9,15.0,11.0,9.1,0.312,0.343,0.383,0.404,1,3600.0,475.0,371.0,104.0,678.1,475.0,734.3,402.6,314.5,88.2,678.1,402.6,622.5
