index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,38.84007,-9.098358,10.0,2017-03-17T00:00,13.7,75,9.3,11.4,0.0,0.0,0.0,0.0,1,1017.3,1016.1,40,0,23,86,0.03,0.4,14.4,22.5,338,354,21.6,15.7,16.0,15.1,15.3,0.242,0.295,0.312,0.044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,38.84007,-9.098358,10.0,2017-03-17T01:00,13.5,76,9.4,11.5,0.0,0.0,0.0,0.0,2,1017.1,1015.9,57,0,52,85,0.02,0.36,12.4,22.1,352,7,37.8,14.9,15.9,15.2,15.3,0.242,0.295,0.312,0.044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,38.84007,-9.098358,10.0,2017-03-17T02:00,13.7,74,9.1,11.6,0.0,0.0,0.0,0.0,2,1016.7,1015.5,58,0,49,95,0.03,0.41,12.5,23.6,12,21,23.0,14.4,15.8,15.2,15.3,0.242,0.295,0.312,0.044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,38.84007,-9.098358,10.0,2017-03-17T03:00,14.0,71,8.8,11.7,0.0,0.0,0.0,0.0,2,1016.5,1015.3,62,0,56,95,0.03,0.46,13.5,25.0,16,27,28.1,14.2,15.7,15.2,15.3,0.243,0.295,0.312,0.044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,38.84007,-9.098358,10.0,2017-03-17T04:00,14.0,69,8.3,11.3,0.0,0.0,0.0,0.0,2,1016.6,1015.4,51,0,36,97,0.04,0.5,14.8,26.9,23,28,27.7,14.0,15.5,15.2,15.3,0.244,0.295,0.312,0.044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,38.84007,-9.098358,10.0,2017-03-17T05:00,12.6,70,7.4,9.4,0.0,0.0,0.0,0.0,1,1017.0,1015.8,28,0,46,3,0.04,0.43,17.4,28.6,34,42,32.8,13.7,15.4,15.2,15.3,0.244,0.295,0.312,0.044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,38.84007,-9.098358,10.0,2017-03-17T06:00,12.1,71,6.9,8.9,0.0,0.0,0.0,0.0,1,1017.1,1015.9,27,0,43,5,0.04,0.42,16.3,26.8,47,57,33.1,13.4,15.3,15.2,15.3,0.244,0.294,0.312,0.044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,38.84007,-9.098358,10.0,2017-03-17T07:00,11.9,70,6.7,8.9,0.0,0.0,0.0,0.0,1,1017.6,1016.4,28,0,5,84,0.06,0.41,14.9,25.2,53,59,31.7,13.1,15.1,15.2,15.3,0.244,0.294,0.312,0.044,1,0.0,1.0,0.0,1.0,0.0,1.0,16.2,3.2,0.0,3.2,0.0,0.7,52.6
2223,38.84007,-9.098358,10.0,2017-03-17T08:00,12.4,66,6.2,9.2,0.0,0.0,0.0,0.0,1,1018.4,1017.2,26,0,0,85,0.07,0.5,15.3,23.0,43,49,29.2,13.2,14.9,15.2,15.3,0.244,0.294,0.312,0.044,1,2990.02,85.0,42.0,43.0,269.6,85.0,191.9,145.5,71.9,73.6,302.6,129.6,328.4
2222,38.84007,-9.098358,10.0,2017-03-17T09:00,13.5,58,5.5,9.9,0.0,0.0,0.0,0.0,1,1018.9,1017.7,30,0,0,100,0.16,0.64,16.6,22.2,56,58,33.1,13.9,14.8,15.2,15.3,0.244,0.294,0.312,0.044,1,3600.0,283.0,203.0,80.0,613.5,283.0,457.4,359.2,257.7,101.6,613.5,359.2,580.6
