index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2207,39.121265,-7.1703186,345.0,2015-04-17T00:00,12.6,88,10.7,11.5,0.0,0.0,0.0,0.0,3,1019.9,978.8,100,77,14,79,0.0,0.17,9.2,16.8,281,285,16.6,13.8,15.3,14.5,12.1,0.315,0.3,0.295,0.325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,39.121265,-7.1703186,345.0,2015-04-17T01:00,12.2,91,10.7,11.0,0.0,0.0,0.0,0.0,3,1019.6,978.5,100,86,15,64,0.0,0.13,9.5,17.1,281,285,16.9,13.5,15.2,14.5,12.1,0.315,0.3,0.295,0.325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,39.121265,-7.1703186,345.0,2015-04-17T02:00,11.9,92,10.7,10.6,0.0,0.0,0.0,0.0,3,1019.5,978.4,100,96,15,43,0.0,0.11,10.0,18.3,283,286,18.0,13.3,15.1,14.5,12.1,0.315,0.3,0.295,0.325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,39.121265,-7.1703186,345.0,2015-04-17T03:00,11.5,93,10.4,10.4,0.0,0.0,0.0,0.0,3,1019.4,978.2,100,100,15,10,0.0,0.1,8.8,15.7,282,286,16.9,13.1,14.9,14.5,12.1,0.315,0.3,0.295,0.325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,39.121265,-7.1703186,345.0,2015-04-17T04:00,11.2,94,10.2,10.1,0.0,0.0,0.0,0.0,3,1019.3,978.1,92,98,7,0,0.0,0.09,7.9,14.5,286,289,12.6,12.8,14.8,14.5,12.1,0.314,0.301,0.295,0.325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,39.121265,-7.1703186,345.0,2015-04-17T05:00,11.0,93,10.0,10.0,0.0,0.0,0.0,0.0,3,1019.2,978.0,92,100,4,0,0.0,0.09,6.8,12.2,288,294,14.4,12.7,14.6,14.5,12.1,0.314,0.301,0.295,0.325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,39.121265,-7.1703186,345.0,2015-04-17T06:00,10.7,94,9.8,9.8,0.0,0.0,0.0,0.0,3,1019.3,978.0,92,100,3,0,0.01,0.08,5.9,10.2,281,288,14.0,12.5,14.5,14.4,12.1,0.314,0.301,0.295,0.325,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,26.0
2200,39.121265,-7.1703186,345.0,2015-04-17T07:00,11.4,91,10.0,10.4,0.0,0.0,0.0,0.0,3,1020.0,978.8,92,100,3,0,0.02,0.12,6.5,10.3,276,282,14.8,13.0,14.4,14.4,12.1,0.314,0.301,0.295,0.325,1,38.8,40.0,9.0,31.0,61.8,40.0,161.7,73.5,16.5,56.9,75.6,60.0,296.9
2199,39.121265,-7.1703186,345.0,2015-04-17T08:00,11.8,88,9.9,10.7,0.0,0.0,0.0,0.0,2,1020.4,979.2,61,66,2,0,0.07,0.17,7.3,9.6,281,283,18.0,13.7,14.4,14.4,12.1,0.314,0.301,0.295,0.325,1,384.01,132.0,23.0,109.0,72.8,132.0,429.2,171.6,29.9,141.7,72.8,171.6,558.1
2198,39.121265,-7.1703186,345.0,2015-04-17T09:00,12.6,81,9.4,11.6,0.0,0.0,0.0,0.0,3,1020.3,979.2,87,96,1,0,0.13,0.28,5.8,7.6,274,273,18.4,14.5,14.4,14.4,12.1,0.313,0.301,0.295,0.325,1,3600.0,250.0,90.0,160.0,180.3,250.0,678.0,291.9,105.1,186.8,180.3,291.9,791.7
