index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2207,41.441124,-7.510803,770.0,2012-04-25T00:00,5.7,87,3.7,1.7,0.0,0.0,0.0,0.0,3,1010.1,919.9,100,100,17,83,0.01,0.12,17.1,29.9,208,214,50.0,7.5,8.9,8.8,8.3,0.321,0.318,0.278,0.324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,41.441124,-7.510803,770.0,2012-04-25T01:00,6.1,88,4.3,2.0,0.2,0.2,0.0,0.0,51,1008.9,919.0,100,100,17,20,0.01,0.11,18.4,32.9,208,214,52.2,7.4,8.8,8.8,8.3,0.321,0.318,0.278,0.324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,41.441124,-7.510803,770.0,2012-04-25T02:00,6.2,90,4.6,2.1,0.2,0.2,0.0,0.0,51,1007.1,917.3,100,100,17,82,0.0,0.1,18.8,34.5,206,212,55.8,7.4,8.7,8.8,8.3,0.321,0.318,0.278,0.324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,41.441124,-7.510803,770.0,2012-04-25T03:00,6.3,92,5.1,2.1,0.5,0.5,0.0,0.0,53,1005.8,916.2,100,96,26,83,0.0,0.08,20.3,37.4,207,213,58.0,7.5,8.6,8.8,8.3,0.322,0.318,0.278,0.324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,41.441124,-7.510803,770.0,2012-04-25T04:00,6.5,93,5.5,2.3,0.7,0.7,0.0,0.0,53,1003.8,914.4,100,100,49,1,0.0,0.07,21.4,38.2,200,205,65.5,7.5,8.6,8.8,8.3,0.322,0.318,0.278,0.324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,41.441124,-7.510803,770.0,2012-04-25T05:00,6.6,95,5.9,2.2,1.2,1.2,0.0,0.0,55,1002.6,913.4,100,100,95,0,0.0,0.05,23.5,38.5,198,201,66.6,7.6,8.5,8.8,8.3,0.328,0.318,0.278,0.324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,41.441124,-7.510803,770.0,2012-04-25T06:00,6.7,96,6.1,2.4,1.5,1.5,0.0,0.0,61,1001.6,912.5,100,100,92,40,0.02,0.04,22.9,38.6,204,207,63.7,7.6,8.5,8.8,8.3,0.342,0.318,0.278,0.324,1,0.0,1.0,0.0,1.0,0.0,1.0,33.1,2.6,0.0,2.6,0.0,0.9,86.3
2200,41.441124,-7.510803,770.0,2012-04-25T07:00,7.4,98,7.1,3.4,2.9,2.9,0.0,0.0,63,1001.2,912.3,100,100,93,54,0.01,0.02,22.2,37.7,209,212,75.2,7.8,8.4,8.8,8.3,0.371,0.318,0.278,0.324,1,0.0,10.0,0.0,10.0,0.0,10.0,215.3,16.0,0.0,16.0,0.0,15.6,343.9
2199,41.441124,-7.510803,770.0,2012-04-25T08:00,7.8,98,7.5,4.3,3.5,3.5,0.0,0.0,63,1000.6,911.9,100,100,89,57,0.02,0.02,19.9,34.1,215,218,72.7,8.1,8.4,8.8,8.3,0.415,0.32,0.278,0.324,1,0.0,33.0,0.0,33.0,0.0,33.0,469.7,41.6,0.0,41.6,0.0,41.6,592.2
2198,41.441124,-7.510803,770.0,2012-04-25T09:00,8.4,98,8.1,5.3,4.2,4.2,0.0,0.0,63,1001.0,912.4,100,100,99,58,0.03,0.02,17.3,29.8,234,238,70.9,8.4,8.4,8.8,8.3,0.39,0.336,0.278,0.324,1,0.0,40.0,0.0,40.0,0.0,40.0,706.1,46.1,0.0,46.1,0.0,46.1,814.2
2197,41.441124,-7.510803,770.0,2012-04-25T10:00,8.9,98,8.6,6.5,2.3,2.3,0.0,0.0,61,1001.7,913.3,100,100,91,58,0.04,0.02,14.3,26.0,242,248,67.3,8.7,8.4,8.8,8.3,0.421,0.338,0.278,0.324,1,0.0,69.0,1.0,68.0,1.5,69.0,908.5,75.5,1.1,74.4,1.5,75.5,994.7
2196,41.441124,-7.510803,770.0,2012-04-25T11:00,8.8,91,7.4,5.9,0.8,0.8,0.0,0.0,53,1001.8,913.3,100,99,99,87,0.07,0.1,15.2,25.9,239,243,70.9,8.8,8.5,8.8,8.3,0.428,0.349,0.278,0.324,1,0.0,146.0,3.0,143.0,3.8,146.0,1063.1,154.0,3.2,150.9,3.8,154.0,1121.5
2195,41.441124,-7.510803,770.0,2012-04-25T12:00,8.3,90,6.8,5.0,0.4,0.4,0.0,0.0,51,1002.3,913.6,100,96,95,11,0.09,0.11,16.9,27.6,236,239,53.3,8.8,8.5,8.8,8.3,0.398,0.365,0.278,0.324,1,0.0,219.0,4.0,215.0,4.7,219.0,1159.3,224.1,4.1,220.0,4.7,224.1,1186.0
2194,41.441124,-7.510803,770.0,2012-04-25T13:00,8.2,89,6.5,4.3,0.3,0.3,0.0,0.0,51,1002.2,913.5,100,62,86,0,0.12,0.12,21.0,31.1,235,238,54.7,8.9,8.5,8.8,8.3,0.402,0.366,0.279,0.324,1,1640.44,300.0,101.0,199.0,114.7,300.0,1190.6,298.3,100.4,197.9,114.7,298.3,1183.8
2193,41.441124,-7.510803,770.0,2012-04-25T14:00,8.4,85,6.0,4.1,0.2,0.2,0.0,0.0,51,1002.2,913.6,98,44,97,0,0.16,0.17,23.0,34.1,238,239,63.4,9.2,8.6,8.8,8.3,0.402,0.367,0.279,0.324,1,3600.0,449.0,250.0,199.0,292.6,449.0,1154.9,433.5,241.4,192.1,292.6,433.5,1115.1
2192,41.441124,-7.510803,770.0,2012-04-25T15:00,8.9,77,5.1,4.3,0.2,0.2,0.0,0.0,51,1001.9,913.4,76,54,41,10,0.19,0.27,23.5,34.4,238,239,65.9,9.3,8.6,8.8,8.3,0.4,0.368,0.279,0.324,1,3600.0,502.0,260.0,242.0,333.2,502.0,1054.7,468.6,242.7,225.9,333.2,468.6,984.5
2191,41.441124,-7.510803,770.0,2012-04-25T16:00,9.2,73,4.6,4.7,0.4,0.4,0.0,0.0,51,1002.1,913.7,61,31,48,14,0.17,0.31,21.8,32.3,236,237,65.9,9.6,8.7,8.8,8.3,0.398,0.369,0.279,0.324,1,3600.0,388.0,231.0,157.0,348.2,388.0,896.8,346.6,206.3,140.2,348.2,346.6,801.1
2190,41.441124,-7.510803,770.0,2012-04-25T17:00,9.0,72,4.3,4.6,0.3,0.3,0.0,0.0,51,1002.5,914.0,100,70,45,32,0.14,0.32,20.6,33.2,234,236,62.3,9.8,8.8,8.8,8.3,0.395,0.369,0.279,0.324,1,3600.0,303.0,168.0,135.0,328.2,303.0,692.0,252.8,140.1,112.6,328.2,252.8,577.3
2189,41.441124,-7.510803,770.0,2012-04-25T18:00,8.2,75,4.1,4.0,0.3,0.3,0.0,0.0,51,1002.8,914.0,100,78,52,37,0.08,0.27,18.9,29.9,231,234,59.4,9.5,8.8,8.8,8.3,0.393,0.369,0.279,0.324,1,3600.0,142.0,64.0,78.0,190.4,142.0,454.3,102.6,46.3,56.4,190.4,102.6,328.3
2188,41.441124,-7.510803,770.0,2012-04-25T19:00,7.1,82,4.1,2.9,0.3,0.3,0.0,0.0,51,1002.9,913.8,100,84,39,36,0.04,0.19,18.7,31.7,230,234,56.5,8.8,8.8,8.8,8.3,0.392,0.369,0.28,0.324,1,1280.3,43.0,17.0,26.0,107.7,43.0,199.9,15.3,6.1,9.3,69.6,14.4,71.3
2187,41.441124,-7.510803,770.0,2012-04-25T20:00,6.5,85,4.1,2.5,0.3,0.3,0.0,0.0,51,1003.3,914.0,100,84,37,6,0.03,0.15,17.6,30.1,229,233,53.3,8.2,8.8,8.8,8.3,0.39,0.369,0.28,0.324,0,0.0,1.0,0.0,1.0,0.0,1.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0
