index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,41.51142,-7.5216064,842.0,2021-05-26T00:00,10.7,83,7.9,9.3,0.0,0.0,0.0,0.0,2,1021.5,924.0,64,0,57,100,0.0,0.22,5.9,14.0,322,359,20.2,12.7,14.0,11.6,9.7,0.247,0.271,0.297,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,41.51142,-7.5216064,842.0,2021-05-26T01:00,11.0,81,7.8,9.8,0.0,0.0,0.0,0.0,3,1021.0,923.6,88,0,97,98,0.0,0.25,4.4,11.6,325,16,12.6,12.4,13.8,11.7,9.7,0.247,0.271,0.297,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,41.51142,-7.5216064,842.0,2021-05-26T02:00,10.5,85,8.0,9.0,0.0,0.0,0.0,0.0,3,1020.3,922.8,83,0,90,95,0.0,0.2,6.5,11.7,357,45,12.2,12.1,13.7,11.7,9.7,0.247,0.271,0.297,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,41.51142,-7.5216064,842.0,2021-05-26T03:00,10.2,84,7.6,8.6,0.0,0.0,0.0,0.0,0,1020.3,922.7,7,0,3,16,0.0,0.2,6.6,10.9,13,63,14.0,11.6,13.5,11.7,9.7,0.247,0.271,0.297,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,41.51142,-7.5216064,842.0,2021-05-26T04:00,11.6,73,7.0,9.9,0.0,0.0,0.0,0.0,0,1020.2,923.0,1,0,0,2,0.0,0.36,6.3,9.8,24,73,12.6,10.9,13.4,11.7,9.7,0.247,0.271,0.297,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,41.51142,-7.5216064,842.0,2021-05-26T05:00,10.9,73,6.2,8.9,0.0,0.0,0.0,0.0,0,1020.1,922.7,1,0,0,2,0.01,0.35,6.8,10.9,72,84,12.6,10.3,13.2,11.7,9.7,0.247,0.271,0.297,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,41.51142,-7.5216064,842.0,2021-05-26T06:00,10.5,79,7.1,9.2,0.0,0.0,0.0,0.0,1,1020.5,923.0,28,0,0,93,0.01,0.26,3.6,10.1,90,94,13.0,10.3,13.0,11.7,9.7,0.247,0.271,0.297,0.366,1,1364.17,38.0,18.0,20.0,157.1,38.0,93.7,84.8,40.2,44.7,256.2,52.0,209.1
2224,41.51142,-7.5216064,842.0,2021-05-26T07:00,12.3,65,6.0,10.6,0.0,0.0,0.0,0.0,1,1020.7,923.7,34,0,7,100,0.09,0.49,4.2,6.4,110,106,12.2,11.2,12.8,11.7,9.7,0.247,0.271,0.297,0.366,1,3600.0,183.0,117.0,66.0,471.5,183.0,330.8,250.2,159.9,90.2,471.5,250.2,452.2
2223,41.51142,-7.5216064,842.0,2021-05-26T08:00,13.9,59,6.0,12.1,0.0,0.0,0.0,0.0,1,1020.6,924.1,29,0,0,96,0.18,0.65,5.4,7.0,110,111,16.6,12.5,12.7,11.7,9.7,0.247,0.271,0.297,0.366,1,3600.0,340.0,205.0,135.0,478.9,340.0,570.6,408.8,246.5,162.3,478.9,408.8,686.2
2222,41.51142,-7.5216064,842.0,2021-05-26T09:00,15.8,54,6.5,14.0,0.0,0.0,0.0,0.0,0,1020.1,924.3,10,0,0,32,0.3,0.83,5.6,6.9,117,118,18.0,14.1,12.7,11.7,9.7,0.246,0.27,0.296,0.366,1,3600.0,529.0,374.0,155.0,628.4,529.0,793.4,596.8,422.0,174.9,628.4,596.8,895.1
