index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2183,2183,40.94903,-7.4358826,562.0,2015-01-20T00:00,-0.1,92,-1.2,-3.3,0.0,0.0,0.0,0.0,2,1016.5,947.9,51,0,76,17,0.0,0.05,6.5,14.6,236,254,14.8,2.0,4.9,6.9,11.5,0.385,0.385,0.345,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,2182,40.94903,-7.4358826,562.0,2015-01-20T01:00,0.4,94,-0.4,-2.6,0.0,0.0,0.0,0.0,2,1015.8,947.4,54,5,78,10,0.0,0.04,5.6,12.2,220,246,14.8,2.2,4.7,6.9,11.5,0.384,0.385,0.345,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,2181,40.94903,-7.4358826,562.0,2015-01-20T02:00,1.4,95,0.7,-1.4,0.2,0.2,0.0,0.0,51,1015.3,947.2,83,37,80,5,0.0,0.04,5.5,11.5,203,226,14.4,2.6,4.6,6.9,11.5,0.385,0.385,0.345,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,2180,40.94903,-7.4358826,562.0,2015-01-20T03:00,1.9,94,1.1,-0.8,0.2,0.2,0.0,0.0,51,1014.6,946.6,100,91,68,0,0.0,0.04,5.4,9.8,188,208,14.0,2.9,4.5,6.9,11.5,0.386,0.384,0.345,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,2179,40.94903,-7.4358826,562.0,2015-01-20T04:00,2.1,94,1.2,-0.8,0.0,0.0,0.0,0.0,3,1013.5,945.6,100,96,43,0,0.0,0.04,6.5,11.1,177,193,14.4,3.0,4.5,6.8,11.5,0.386,0.384,0.345,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,2178,40.94903,-7.4358826,562.0,2015-01-20T05:00,2.2,93,1.2,-0.6,0.0,0.0,0.0,0.0,3,1012.5,944.7,100,99,32,0,0.0,0.05,5.8,11.3,180,189,15.5,3.1,4.4,6.8,11.5,0.386,0.384,0.345,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,2177,40.94903,-7.4358826,562.0,2015-01-20T06:00,2.4,91,1.2,-0.3,0.3,0.3,0.0,0.0,51,1012.2,944.5,100,100,42,0,0.0,0.06,5.5,9.9,191,199,16.2,3.2,4.4,6.8,11.5,0.387,0.384,0.346,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,2176,40.94903,-7.4358826,562.0,2015-01-20T07:00,2.0,95,1.3,-0.8,0.4,0.4,0.0,0.0,51,1011.9,944.1,100,100,56,2,0.0,0.03,5.5,9.8,212,216,14.4,3.3,4.4,6.8,11.5,0.391,0.384,0.346,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,2175,40.94903,-7.4358826,562.0,2015-01-20T08:00,2.2,95,1.5,-0.5,0.2,0.2,0.0,0.0,51,1012.1,944.4,100,100,55,39,0.01,0.03,5.1,9.9,231,237,14.0,3.3,4.3,6.8,11.5,0.394,0.384,0.346,0.309,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,20.9
2174,2174,40.94903,-7.4358826,562.0,2015-01-20T09:00,2.6,97,2.1,0.1,0.3,0.3,0.0,0.0,51,1012.2,944.6,100,100,38,67,0.01,0.03,5.1,9.1,262,263,13.7,3.5,4.3,6.8,11.5,0.396,0.384,0.346,0.309,1,0.0,13.0,0.0,13.0,0.0,13.0,139.8,23.6,0.0,23.6,0.0,18.4,253.3
2173,2173,40.94903,-7.4358826,562.0,2015-01-20T10:00,3.7,95,3.0,0.9,0.1,0.1,0.0,0.0,51,1012.8,945.4,100,100,27,85,0.03,0.04,7.9,11.7,270,279,18.4,4.1,4.4,6.8,11.5,0.399,0.384,0.346,0.309,1,0.0,72.0,4.0,68.0,16.0,72.0,353.9,90.9,5.0,85.8,16.0,90.9,446.7
2172,2172,40.94903,-7.4358826,562.0,2015-01-20T11:00,4.9,90,3.4,2.0,0.0,0.0,0.0,0.0,3,1012.8,945.7,100,100,20,87,0.07,0.09,9.7,12.8,301,302,26.6,4.9,4.5,6.8,11.5,0.399,0.384,0.346,0.309,1,2420.05,177.0,52.0,125.0,140.7,177.0,522.2,199.3,58.5,140.7,140.7,199.3,588.0
2171,2171,40.94903,-7.4358826,562.0,2015-01-20T12:00,6.0,85,3.7,3.2,0.0,0.0,0.0,0.0,3,1012.2,945.3,100,91,26,94,0.11,0.14,9.2,12.2,312,313,29.2,5.7,4.6,6.8,11.5,0.398,0.385,0.346,0.309,1,3600.0,279.0,102.0,177.0,227.5,279.0,633.3,294.1,107.5,186.6,227.5,294.1,667.5
2170,2170,40.94903,-7.4358826,562.0,2015-01-20T13:00,6.6,80,3.4,3.7,0.0,0.0,0.0,0.0,3,1011.5,944.8,100,67,34,87,0.13,0.19,9.2,12.5,321,321,34.2,6.3,4.8,6.8,11.5,0.398,0.385,0.346,0.309,1,3600.0,314.0,141.0,173.0,293.2,314.0,679.5,314.2,141.1,173.1,293.2,314.2,679.9
2169,2169,40.94903,-7.4358826,562.0,2015-01-20T14:00,7.1,76,3.1,3.9,0.0,0.0,0.0,0.0,3,1011.3,944.7,100,62,34,83,0.14,0.25,10.5,14.2,329,330,37.4,6.9,4.9,6.8,11.4,0.397,0.385,0.346,0.309,1,3600.0,357.0,207.0,150.0,444.6,357.0,657.7,338.8,196.5,142.4,444.6,338.8,624.2
2168,2168,40.94903,-7.4358826,562.0,2015-01-20T15:00,7.3,71,2.4,3.9,0.0,0.0,0.0,0.0,3,1011.3,944.8,100,82,32,66,0.13,0.29,11.1,15.0,335,336,39.6,7.2,5.1,6.8,11.4,0.397,0.385,0.346,0.309,1,3600.0,324.0,198.0,126.0,491.2,324.0,569.4,286.9,175.4,111.6,491.2,286.9,504.3
2167,2167,40.94903,-7.4358826,562.0,2015-01-20T16:00,6.7,70,1.6,3.1,0.3,0.3,0.0,0.0,51,1011.5,944.9,36,21,28,0,0.1,0.3,12.1,17.0,337,339,40.3,6.9,5.3,6.8,11.4,0.397,0.385,0.346,0.309,1,3600.0,221.0,121.0,100.0,406.4,221.0,420.7,172.5,94.5,78.1,406.4,172.5,328.4
2166,2166,40.94903,-7.4358826,562.0,2015-01-20T17:00,6.0,71,1.1,2.5,0.0,0.0,0.0,0.0,1,1012.2,945.3,21,17,9,0,0.05,0.27,10.6,19.3,336,339,32.8,6.3,5.4,6.8,11.4,0.396,0.385,0.346,0.309,1,3600.0,109.0,63.0,46.0,401.7,109.0,221.6,53.3,30.8,22.5,353.6,53.3,108.4
2165,2165,40.94903,-7.4358826,562.0,2015-01-20T18:00,4.7,74,0.5,1.5,0.0,0.0,0.0,0.0,0,1013.1,945.9,4,3,2,0,0.02,0.22,7.9,19.2,330,337,31.0,5.3,5.4,6.8,11.4,0.395,0.385,0.346,0.309,0,0.0,8.0,3.0,5.0,40.1,8.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0
2164,2164,40.94903,-7.4358826,562.0,2015-01-20T19:00,3.3,86,1.2,0.1,0.0,0.0,0.0,0.0,0,1013.8,946.2,0,0,0,0,0.0,0.11,8.4,19.1,329,338,22.7,4.5,5.4,6.8,11.4,0.394,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2163,40.94903,-7.4358826,562.0,2015-01-20T20:00,2.2,89,0.6,-1.1,0.0,0.0,0.0,0.0,0,1014.8,946.9,0,0,0,0,0.0,0.08,9.1,20.9,326,336,22.7,3.7,5.3,6.8,11.4,0.393,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,2162,40.94903,-7.4358826,562.0,2015-01-20T21:00,1.5,89,-0.0,-1.9,0.0,0.0,0.0,0.0,0,1015.7,947.6,0,0,0,0,0.0,0.07,9.0,21.1,323,335,24.1,3.1,5.2,6.8,11.4,0.392,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,2161,40.94903,-7.4358826,562.0,2015-01-20T22:00,0.7,91,-0.6,-2.7,0.0,0.0,0.0,0.0,0,1016.6,948.2,0,0,0,0,0.0,0.06,7.9,18.0,317,334,23.0,2.7,5.0,6.8,11.4,0.391,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,2160,40.94903,-7.4358826,562.0,2015-01-20T23:00,-0.2,92,-1.3,-3.7,0.0,0.0,0.0,0.0,0,1016.7,948.1,1,1,0,0,0.0,0.05,7.7,16.3,298,325,20.5,2.1,4.9,6.8,11.4,0.39,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2159,40.94903,-7.4358826,562.0,2015-01-21T00:00,-1.2,94,-2.1,-4.8,0.0,0.0,0.0,0.0,0,1017.3,948.4,9,10,0,0,0.0,0.03,8.0,16.3,288,319,20.2,1.6,4.7,6.8,11.4,0.389,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,2158,40.94903,-7.4358826,562.0,2015-01-21T01:00,-1.9,95,-2.7,-5.5,0.0,0.0,0.0,0.0,0,1017.3,948.2,2,2,0,0,0.0,0.03,7.3,15.3,281,313,20.2,1.5,4.5,6.8,11.4,0.389,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2157,40.94903,-7.4358826,562.0,2015-01-21T02:00,-2.5,96,-3.1,-6.1,0.0,0.0,0.0,0.0,1,1017.2,948.0,22,24,0,0,0.0,0.02,7.2,14.4,273,307,19.1,1.4,4.3,6.8,11.4,0.388,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,2156,40.94903,-7.4358826,562.0,2015-01-21T03:00,-2.9,97,-3.4,-6.6,0.0,0.0,0.0,0.0,1,1017.1,947.8,48,53,0,0,0.0,0.02,7.6,14.3,265,298,18.0,1.3,4.2,6.8,11.4,0.388,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,2155,40.94903,-7.4358826,562.0,2015-01-21T04:00,-2.9,96,-3.5,-6.6,0.0,0.0,0.0,0.0,3,1016.9,947.6,84,93,1,0,0.0,0.02,7.3,14.6,259,290,18.4,1.3,4.0,6.8,11.4,0.387,0.385,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,2154,40.94903,-7.4358826,562.0,2015-01-21T05:00,-2.3,96,-2.9,-5.9,0.0,0.0,0.0,0.0,3,1016.7,947.6,81,84,9,0,0.0,0.02,7.4,13.8,247,279,19.8,1.3,3.9,6.8,11.4,0.386,0.384,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,2153,40.94903,-7.4358826,562.0,2015-01-21T06:00,-2.1,96,-2.7,-5.8,0.0,0.0,0.0,0.0,3,1016.4,947.3,91,80,32,0,0.0,0.02,8.2,14.7,229,259,19.8,1.3,3.8,6.8,11.4,0.386,0.384,0.347,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,2152,40.94903,-7.4358826,562.0,2015-01-21T07:00,-1.7,96,-2.3,-5.6,0.0,0.0,0.0,0.0,3,1015.9,947.0,100,94,68,0,0.0,0.02,9.7,18.1,225,247,22.7,1.3,3.7,6.7,11.4,0.386,0.384,0.348,0.309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,2151,40.94903,-7.4358826,562.0,2015-01-21T08:00,-0.8,96,-1.4,-4.7,0.1,0.1,0.0,0.0,51,1015.7,947.0,100,99,95,0,0.01,0.02,10.7,20.5,228,246,25.6,1.3,3.6,6.7,11.4,0.386,0.384,0.348,0.309,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,23.5
2150,2150,40.94903,-7.4358826,562.0,2015-01-21T09:00,1.1,95,0.4,-2.7,0.2,0.2,0.0,0.0,51,1015.8,947.5,100,97,77,0,0.01,0.03,11.5,21.4,238,250,28.8,1.4,3.5,6.7,11.4,0.386,0.384,0.348,0.309,1,0.0,11.0,0.0,11.0,0.0,11.0,142.6,19.8,0.0,19.8,0.0,15.6,256.3
2149,2149,40.94903,-7.4358826,562.0,2015-01-21T10:00,2.6,94,1.7,-1.3,0.0,0.0,0.0,0.0,3,1015.7,947.8,100,97,51,0,0.02,0.04,13.7,20.3,247,253,29.9,1.5,3.4,6.7,11.4,0.387,0.384,0.348,0.309,1,0.0,37.0,0.0,37.0,0.0,37.0,357.2,46.6,0.0,46.6,0.0,46.6,450.2
2148,2148,40.94903,-7.4358826,562.0,2015-01-21T11:00,3.7,92,2.6,-0.1,0.0,0.0,0.0,0.0,3,1015.3,947.7,96,89,27,0,0.04,0.06,14.8,23.1,264,272,31.3,1.7,3.4,6.7,11.4,0.387,0.383,0.348,0.309,1,0.0,75.0,4.0,71.0,10.7,75.0,525.9,84.4,4.5,79.9,10.7,84.4,591.9
2147,2147,40.94903,-7.4358826,562.0,2015-01-21T12:00,4.9,91,3.6,0.6,0.0,0.0,0.0,0.0,2,1014.6,947.3,64,54,26,0,0.07,0.08,19.3,28.2,299,298,48.6,2.1,3.3,6.7,11.4,0.387,0.383,0.348,0.309,1,2720.92,196.0,68.0,128.0,150.7,196.0,637.4,206.6,71.7,134.9,150.7,206.6,671.8
2146,2146,40.94903,-7.4358826,562.0,2015-01-21T13:00,6.5,89,4.7,2.4,0.1,0.1,0.0,0.0,51,1014.0,947.1,53,38,32,0,0.11,0.11,18.9,27.8,312,312,50.4,3.9,3.4,6.7,11.4,0.388,0.383,0.348,0.309,1,3600.0,344.0,222.0,122.0,458.5,344.0,683.9,344.3,222.2,122.1,458.5,344.3,684.5
2145,2145,40.94903,-7.4358826,562.0,2015-01-21T14:00,7.0,86,4.7,2.8,0.3,0.3,0.0,0.0,51,1013.3,946.6,44,32,26,0,0.12,0.14,19.6,28.3,314,316,55.1,5.1,3.6,6.7,11.4,0.389,0.383,0.348,0.309,1,3600.0,346.0,203.0,143.0,432.8,346.0,662.4,328.6,192.8,135.8,432.8,328.6,629.0
2144,2144,40.94903,-7.4358826,562.0,2015-01-21T15:00,6.7,82,3.8,2.5,0.6,0.6,0.0,0.0,53,1013.1,946.3,34,21,26,0,0.1,0.18,19.1,28.3,311,312,56.2,5.5,3.8,6.7,11.4,0.395,0.383,0.348,0.309,1,3600.0,290.0,179.0,111.0,440.2,290.0,574.4,257.1,158.7,98.4,440.2,257.1,509.3
2143,2143,40.94903,-7.4358826,562.0,2015-01-21T16:00,6.0,81,3.0,2.1,0.1,0.1,0.0,0.0,51,1013.7,946.7,42,27,30,0,0.08,0.18,16.1,24.8,310,311,40.3,5.4,4.0,6.7,11.3,0.396,0.383,0.348,0.309,1,3600.0,226.0,149.0,77.0,494.4,226.0,425.7,177.0,116.7,60.3,494.4,177.0,333.4
2142,2142,40.94903,-7.4358826,562.0,2015-01-21T17:00,5.4,80,2.2,1.8,0.0,0.0,0.0,0.0,1,1013.9,946.8,44,29,29,0,0.04,0.18,13.0,23.6,304,309,39.2,4.9,4.1,6.6,11.3,0.395,0.384,0.348,0.309,1,3600.0,110.0,68.0,42.0,424.0,110.0,226.5,55.0,34.0,21.0,390.2,55.0,113.3
