index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2207,42.07381,-8.396484,253.0,2010-04-09T00:00,7.9,87,5.8,6.0,0.0,0.0,0.0,0.0,0,1022.2,991.3,0,0,0,0,0.0,0.14,5.5,9.6,79,110,15.8,9.1,12.0,9.9,9.2,0.36,0.377,0.402,0.425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,42.07381,-8.396484,253.0,2010-04-09T01:00,6.6,91,5.2,4.6,0.0,0.0,0.0,0.0,0,1022.2,991.2,0,0,0,0,0.0,0.09,5.2,11.4,78,108,17.6,8.6,11.7,9.9,9.3,0.361,0.377,0.402,0.425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,42.07381,-8.396484,253.0,2010-04-09T02:00,5.6,93,4.5,3.4,0.0,0.0,0.0,0.0,0,1021.9,990.8,0,0,0,0,0.0,0.06,5.5,12.1,79,102,19.4,8.1,11.4,9.9,9.3,0.361,0.377,0.402,0.425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,42.07381,-8.396484,253.0,2010-04-09T03:00,4.8,94,4.0,2.5,0.0,0.0,0.0,0.0,0,1021.7,990.5,0,0,0,0,0.0,0.05,6.3,14.0,77,91,20.9,7.6,11.1,9.9,9.3,0.362,0.377,0.402,0.425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,42.07381,-8.396484,253.0,2010-04-09T04:00,4.3,94,3.5,1.8,0.0,0.0,0.0,0.0,0,1021.9,990.6,0,0,0,0,0.0,0.05,7.1,15.9,75,86,22.7,7.3,10.9,9.9,9.3,0.362,0.377,0.402,0.425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,42.07381,-8.396484,253.0,2010-04-09T05:00,3.9,94,3.0,1.2,0.0,0.0,0.0,0.0,0,1022.0,990.7,0,0,0,0,0.0,0.05,7.4,17.0,76,84,23.4,6.9,10.6,9.9,9.3,0.363,0.377,0.401,0.425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,42.07381,-8.396484,253.0,2010-04-09T06:00,3.5,94,2.6,0.6,0.0,0.0,0.0,0.0,0,1022.3,990.9,0,0,0,0,0.0,0.05,8.0,17.8,80,83,23.8,6.5,10.3,9.9,9.3,0.363,0.376,0.401,0.425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,42.07381,-8.396484,253.0,2010-04-09T07:00,5.0,92,3.9,2.1,0.0,0.0,0.0,0.0,0,1022.4,991.2,0,0,0,0,0.01,0.07,10.2,18.9,80,82,25.6,6.9,10.1,9.9,9.3,0.363,0.376,0.401,0.425,1,1778.93,48.0,30.0,18.0,249.5,48.0,104.4,105.2,65.8,39.5,392.1,67.0,228.8
2199,42.07381,-8.396484,253.0,2010-04-09T08:00,11.1,79,7.6,8.9,0.0,0.0,0.0,0.0,0,1022.9,992.4,0,0,0,0,0.09,0.28,10.9,19.2,81,82,27.7,9.5,10.0,9.9,9.3,0.364,0.376,0.401,0.425,1,3600.0,229.0,172.0,57.0,656.0,229.0,357.8,309.6,232.6,77.1,656.0,309.6,483.8
2198,42.07381,-8.396484,253.0,2010-04-09T09:00,14.7,60,7.0,12.5,0.0,0.0,0.0,0.0,0,1022.6,992.4,0,0,0,0,0.22,0.67,10.1,15.2,86,85,27.0,12.3,10.2,9.9,9.3,0.363,0.376,0.401,0.425,1,3600.0,436.0,360.0,76.0,816.4,436.0,601.7,517.3,427.1,90.2,816.4,517.3,713.9
2197,42.07381,-8.396484,253.0,2010-04-09T10:00,16.6,51,6.5,14.9,0.0,0.0,0.0,0.0,0,1022.0,992.0,0,0,0,0,0.34,0.92,8.4,11.3,83,81,26.3,14.2,10.4,9.9,9.3,0.362,0.376,0.401,0.425,1,3600.0,623.0,535.0,88.0,898.1,623.0,812.9,692.6,594.7,97.8,898.1,692.6,903.6
2196,42.07381,-8.396484,253.0,2010-04-09T11:00,18.1,48,7.0,17.7,0.0,0.0,0.0,0.0,0,1021.9,992.1,0,0,0,0,0.44,1.07,6.6,8.7,99,95,24.5,16.1,10.8,9.9,9.3,0.359,0.375,0.4,0.425,1,3600.0,772.0,676.0,96.0,944.3,772.0,976.8,821.9,719.7,102.2,944.3,821.9,1040.0
2195,42.07381,-8.396484,253.0,2010-04-09T12:00,19.3,47,7.7,20.2,0.0,0.0,0.0,0.0,0,1021.6,991.9,0,0,0,0,0.52,1.19,3.7,5.4,119,110,22.7,17.7,11.2,9.9,9.3,0.357,0.374,0.4,0.424,1,3600.0,867.0,767.0,100.0,966.8,867.0,1082.4,892.0,789.2,102.9,966.8,892.0,1113.7
2194,42.07381,-8.396484,253.0,2010-04-09T13:00,20.1,46,8.1,21.8,0.0,0.0,0.0,0.0,0,1021.2,991.6,0,0,0,0,0.56,1.27,1.6,2.5,153,135,19.1,19.1,11.7,9.9,9.3,0.354,0.373,0.4,0.424,1,3600.0,903.0,801.0,102.0,973.6,903.0,1122.6,900.8,799.0,101.7,973.6,900.8,1119.8
2193,42.07381,-8.396484,253.0,2010-04-09T14:00,20.5,47,8.9,22.2,0.0,0.0,0.0,0.0,0,1021.0,991.5,0,0,0,0,0.54,1.27,1.3,1.0,236,225,16.2,19.8,12.2,9.9,9.3,0.351,0.372,0.399,0.424,1,3600.0,875.0,774.0,101.0,964.9,875.0,1094.5,845.7,748.1,97.6,964.9,845.7,1057.8
2192,42.07381,-8.396484,253.0,2010-04-09T15:00,20.5,49,9.6,21.6,0.0,0.0,0.0,0.0,0,1020.4,990.9,0,0,0,0,0.48,1.22,2.6,2.7,286,293,14.8,19.9,12.7,10.0,9.3,0.348,0.372,0.399,0.424,1,3600.0,786.0,689.0,97.0,939.9,786.0,1000.1,732.6,642.2,90.4,939.9,732.6,932.1
