latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
37.50439,-8.268982,242.0,2001-04-02T00:00,12.3,97,11.8,11.4,0.0,0.0,0.0,0.0,1,1018.3,989.3,48,53,0,0,0.0,0.05,10.5,22.7,174,176,20.2,13.7,15.7,14.2,14.1,0.298,0.318,0.343,0.252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.50439,-8.268982,242.0,2001-04-02T01:00,12.3,98,12.0,11.6,0.0,0.0,0.0,0.0,3,1018.2,989.2,81,90,0,0,0.0,0.02,9.4,19.9,178,185,17.3,13.6,15.6,14.2,14.1,0.298,0.318,0.343,0.252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.50439,-8.268982,242.0,2001-04-02T02:00,12.9,98,12.7,12.6,0.0,0.0,0.0,0.0,3,1018.1,989.2,90,100,0,0,0.0,0.02,8.4,16.6,187,193,16.2,13.9,15.4,14.2,14.1,0.298,0.318,0.343,0.252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.50439,-8.268982,242.0,2001-04-02T03:00,13.1,99,13.0,12.9,0.0,0.0,0.0,0.0,3,1018.1,989.2,90,100,0,0,0.0,0.01,8.0,13.3,216,218,14.4,14.0,15.3,14.2,14.1,0.299,0.318,0.343,0.252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.50439,-8.268982,242.0,2001-04-02T04:00,13.2,99,13.0,13.0,0.0,0.0,0.0,0.0,3,1018.3,989.4,90,100,0,0,0.0,0.02,8.0,14.5,243,251,16.2,14.1,15.2,14.2,14.1,0.299,0.318,0.343,0.252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.50439,-8.268982,242.0,2001-04-02T05:00,13.4,97,13.0,13.3,0.0,0.0,0.0,0.0,3,1018.3,989.4,90,100,0,0,0.0,0.04,7.1,12.6,255,268,15.8,14.2,15.1,14.2,14.1,0.3,0.318,0.343,0.252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.50439,-8.268982,242.0,2001-04-02T06:00,13.3,96,12.7,13.2,0.0,0.0,0.0,0.0,3,1019.0,990.1,91,100,0,4,0.0,0.06,6.2,11.5,277,284,15.1,14.2,15.1,14.2,14.1,0.3,0.318,0.343,0.252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.50439,-8.268982,242.0,2001-04-02T07:00,13.6,95,12.8,13.5,0.0,0.0,0.0,0.0,3,1019.4,990.5,82,91,0,1,0.02,0.08,6.8,11.8,288,293,13.7,14.3,15.0,14.2,14.1,0.3,0.318,0.343,0.252,1,0.0,10.0,0.0,10.0,0.0,10.0,81.3,22.4,0.0,22.4,0.0,12.9,182.5
37.50439,-8.268982,242.0,2001-04-02T08:00,13.7,93,12.6,13.4,0.0,0.0,0.0,0.0,3,1020.2,991.3,89,99,0,0,0.04,0.11,7.7,10.6,298,298,16.2,14.6,14.9,14.2,14.1,0.3,0.318,0.343,0.252,1,0.0,79.0,11.0,68.0,46.8,79.0,321.7,112.4,15.7,96.8,46.8,112.4,457.8
37.50439,-8.268982,242.0,2001-04-02T09:00,14.2,90,12.5,13.8,0.0,0.0,0.0,0.0,2,1020.7,991.8,69,76,0,1,0.1,0.17,8.3,10.9,304,304,19.1,15.3,15.0,14.2,14.1,0.3,0.317,0.343,0.252,1,1921.02,204.0,53.0,151.0,124.0,204.0,585.3,246.3,64.0,182.3,124.0,246.3,706.8
37.50439,-8.268982,242.0,2001-04-02T10:00,15.3,78,11.5,14.3,0.0,0.0,0.0,0.0,1,1020.9,992.1,47,52,0,0,0.25,0.39,10.0,12.8,319,320,24.1,16.7,15.1,14.3,14.1,0.3,0.317,0.343,0.252,1,3600.0,489.0,350.0,139.0,589.0,489.0,814.0,548.2,392.4,155.8,589.0,548.2,912.5
37.50439,-8.268982,242.0,2001-04-02T11:00,16.6,67,10.5,15.3,0.0,0.0,0.0,0.0,3,1021.0,992.4,81,89,1,2,0.31,0.61,10.4,13.5,316,316,25.6,17.7,15.2,14.3,14.1,0.299,0.317,0.343,0.252,1,3600.0,562.0,333.0,229.0,459.7,562.0,992.1,601.0,356.1,244.9,459.7,601.0,1061.0
37.50439,-8.268982,242.0,2001-04-02T12:00,17.5,62,10.1,15.8,0.0,0.0,0.0,0.0,3,1021.2,992.6,99,92,12,30,0.32,0.76,12.3,15.6,308,308,27.0,18.4,15.4,14.3,14.1,0.298,0.316,0.343,0.252,1,3600.0,537.0,219.0,318.0,270.8,537.0,1107.6,553.8,225.8,327.9,270.8,553.8,1142.2
37.50439,-8.268982,242.0,2001-04-02T13:00,17.7,63,10.5,15.7,0.0,0.0,0.0,0.0,3,1021.2,992.7,98,58,40,73,0.3,0.76,14.8,19.5,309,309,31.0,18.7,15.6,14.3,14.1,0.297,0.316,0.343,0.252,1,3600.0,486.0,256.0,230.0,304.2,486.0,1152.6,485.1,255.5,229.6,304.2,485.1,1150.5
