year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2012,2012-01-24,Viana do Castelo,Ponte de Lima,Vitorino dos Piães,Portela,41.6815613,-8.6232985,NC,129.0,2012-01-24T12:00,13.9,63,7.0,12.6,0.0,0.0,0.0,0.0,0,1024.8,1009.2,0,0,0,0,0.22,0.59,3.6,5.0,90,90,16.2,11.4,8.0,9.8,12.9,0.364,0.372,0.39,0.39,1,3600.0,468.0,387.6,80.5,821.8,468.0,665.8,442.0,366.0,76.0,821.8,442.0,628.7,
2012,2012-01-27,Setúbal,Montijo,Pegões,HERDADE QT DO SOL (Herdade Colares de Perdizes),38.68008015,-8.591171494214755,NC,114.0,2012-01-27T15:00,12.9,48,2.2,7.8,0.0,0.0,0.0,0.0,3,1019.5,1005.7,97,62,68,0,0.2,0.77,22.9,32.4,16,17,44.3,13.3,10.4,11.0,14.0,0.135,0.165,0.194,0.183,1,3600.0,240.8,93.8,147.0,223.0,240.8,593.3,267.0,104.0,163.0,223.0,267.0,657.9,Pinus pinaster Aiton; Vitis vinifera L.; Pinus pinea L.; Tracheophyta; Quercus suber L.; Eucalyptus L'Hér.; Magnoliopsida; Olea europaea L.; Pinales
2012,2012-01-29,Coimbra,Penacova,Travanca do Mondego,junto Barragem Agueira (Junqueira),40.325039,-8.1869841,Desconhecida,207.0,2012-01-29T15:00,12.6,46,1.3,9.6,0.0,0.0,0.0,0.0,0,1024.6,999.6,2,0,0,6,0.23,0.79,7.2,9.3,27,28,20.9,11.6,7.1,9.0,12.5,0.309,0.324,0.341,0.304,1,3600.0,404.8,337.3,67.5,832.6,404.8,571.3,450.0,375.0,75.0,832.6,450.0,635.1,
2012,2012-01-09,Porto,Vila Nova de Gaia,Perozinho,RUA 25 DE ABRIL (Rua Vinte e Cinco de Abril),41.0170886,-8.5745374,NC,131.0,2012-01-09T17:00,12.7,70,7.3,10.9,0.0,0.0,0.0,0.0,0,1027.0,1011.1,0,0,0,0,0.05,0.45,7.5,14.8,73,89,14.0,11.3,9.5,10.9,14.4,0.324,0.334,0.348,0.344,1,3154.29,39.9,26.3,13.6,302.2,37.2,74.0,100.0,66.0,34.0,468.5,100.0,185.5,
2012,2012-01-11,Lisboa,Arruda dos Vinhos,Arranhó,A do Baço,38.9748152,-9.1648093,Desconhecida,264.0,2012-01-11T17:00,12.7,67,6.7,11.1,0.0,0.0,0.0,0.0,0,1027.9,996.1,5,0,0,16,0.06,0.49,5.5,7.0,58,69,10.4,12.0,9.6,11.3,15.1,0.254,0.286,0.32,0.309,1,3600.0,64.1,42.7,21.4,490.1,64.1,118.2,126.0,84.0,42.0,511.1,126.0,232.4,
2012,2012-01-13,Braga,Póvoa de Lanhoso,Geraz do Minho,MONTE STº TIRSO(GERAZ MINHO) (Belmonte),41.59736625,-8.297210149506228,Desconhecida,146.0,2012-01-13T18:00,9.5,74,5.1,7.5,0.0,0.0,0.0,0.0,1,1025.6,1007.7,21,20,5,0,0.02,0.31,5.4,5.6,318,315,5.4,7.7,7.6,9.2,13.3,0.362,0.371,0.391,0.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,30.7,6.0,30.9,
2012,2012-01-11,Viseu,Oliveira de Frades,Destriz,PISCOS (Pisco),40.6508584,-8.2820723,Desconhecida,226.0,2012-01-11T13:00,12.7,63,5.8,10.5,0.0,0.0,0.0,0.0,0,1029.9,1002.5,9,0,0,31,0.22,0.54,7.3,9.7,101,105,19.4,11.1,7.7,10.3,14.3,0.35,0.36,0.374,0.347,1,3600.0,462.6,386.5,76.1,841.1,462.6,649.8,462.0,386.0,76.0,841.1,462.0,649.1,
2012,2012-01-12,Viana do Castelo,Ponte de Lima,Friastelas,Torre,41.6758414,-8.5761898,NC,214.0,2012-01-12T16:00,11.8,62,4.7,9.8,0.0,0.0,0.0,0.0,0,1028.8,1002.8,15,0,0,51,0.11,0.53,5.2,6.2,304,306,12.6,10.8,7.7,9.4,13.3,0.362,0.372,0.392,0.39,1,3600.0,181.4,135.5,45.9,654.5,181.4,292.7,237.0,177.0,60.0,654.5,237.0,382.4,
2012,2012-01-13,Aveiro,Albergaria-a-Velha,Angeja,ANGEJA,40.6796594,-8.557070735291884,Desconhecida,18.0,2012-01-13T14:00,13.1,65,6.6,11.7,0.0,0.0,0.0,0.0,1,1025.8,1023.6,33,2,16,72,0.17,0.53,3.0,3.3,256,257,11.2,13.4,9.1,10.9,14.2,0.204,0.22,0.247,0.265,1,3600.0,322.8,216.4,106.3,506.8,322.8,603.9,340.0,228.0,112.0,506.8,340.0,636.1,Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta; Pinus pinaster Aiton
2012,2012-01-23,Setúbal,Moita,Moita,R. POÇO NOVO (MOITA),38.6402642,-8.972055868357723,Desconhecida,22.0,2012-01-23T19:00,11.1,88,9.2,9.8,0.0,0.0,0.0,0.0,1,1020.7,1018.0,49,22,0,98,0.0,0.16,7.2,8.8,360,19,10.1,11.4,12.1,12.6,15.5,0.157,0.169,0.192,0.188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012,2012-01-25,Porto,Paços de Ferreira,Ferreira,RUA DE GILDE (Rua do Comércio),41.2869948,-8.3416486,NC,357.0,2012-01-25T23:00,5.7,98,5.4,4.0,0.0,0.0,0.0,0.0,1,1019.9,976.4,45,50,0,0,0.0,0.02,3.6,3.2,127,180,7.9,5.5,7.2,7.9,11.3,0.352,0.361,0.379,0.373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Quercus L.; Pinus pinaster Aiton
2012,2012-01-29,Viseu,Lamego,Penude,Penude de Baixo,41.0764376,-7.8520499,Desconhecida,763.0,2012-01-29T17:00,7.4,55,-1.1,4.3,0.0,0.0,0.0,0.0,0,1025.3,935.1,0,0,0,0,0.07,0.46,5.6,12.7,45,47,24.5,6.1,3.5,5.6,9.5,0.339,0.347,0.359,0.338,1,3600.0,95.3,68.4,26.9,605.7,95.3,159.3,163.0,117.0,46.0,605.7,163.0,272.4,Vitis vinifera L.; Magnoliopsida; Tracheophyta; Pinales
2012,2012-02-19,Aveiro,Santa Maria da Feira,Louredo,Rua dos Curros (Rua do Lameirão),40.9799889,-8.4600169,Desconhecida,204.0,2012-02-19T18:00,12.4,66,6.2,9.8,0.0,0.0,0.0,0.0,0,1024.7,1000.0,1,0,1,0,0.06,0.49,11.5,21.0,340,344,23.0,11.4,8.6,8.1,10.9,0.254,0.275,0.311,0.339,1,2681.19,16.8,10.7,6.1,122.9,14.0,34.5,80.0,51.0,29.0,362.5,80.0,164.1,
