latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.33216,-8.441376,67.0,2001-04-29 00:00:00,11.4,84,8.8,9.1,0.0,0.0,0.0,0.0,1,1015.9,1007.8,45,0,27,95,0.01,0.22,14.2,26.7,330,334,26.3,13.3,16.7,15.5,14.4,0.196,0.242,0.304,0.371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 01:00:00,11.3,85,9.0,8.8,0.2,0.2,0.0,0.0,51,1015.5,1007.4,58,0,46,100,0.01,0.2,15.5,27.7,329,334,25.2,13.0,16.5,15.5,14.4,0.198,0.242,0.304,0.371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 02:00:00,11.1,87,9.1,8.5,0.0,0.0,0.0,0.0,2,1014.6,1006.5,66,0,63,95,0.01,0.17,16.0,28.7,329,333,24.5,12.7,16.3,15.5,14.4,0.198,0.242,0.304,0.371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 03:00:00,11.2,87,9.1,8.6,0.0,0.0,0.0,0.0,2,1014.1,1006.0,78,1,80,98,0.01,0.17,16.3,29.0,329,333,24.8,12.6,16.1,15.5,14.4,0.199,0.242,0.303,0.371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 04:00:00,11.4,86,9.1,8.7,0.0,0.0,0.0,0.0,2,1014.0,1005.9,78,5,74,97,0.01,0.19,16.7,28.7,327,332,27.0,12.6,16.0,15.5,14.4,0.199,0.242,0.303,0.371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 05:00:00,11.6,85,9.2,8.9,0.0,0.0,0.0,0.0,3,1014.1,1006.0,90,9,87,98,0.01,0.2,17.5,30.0,328,331,28.4,12.6,15.8,15.5,14.4,0.199,0.242,0.303,0.371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 06:00:00,11.8,86,9.5,9.2,0.0,0.0,0.0,0.0,3,1014.0,1005.9,91,28,61,98,0.03,0.19,17.1,29.1,330,333,28.8,12.6,15.7,15.5,14.4,0.199,0.242,0.303,0.371,1,0.0,2.0,0.0,2.0,0.0,2.0,28.5,5.4,0.0,5.4,0.0,1.8,77.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 07:00:00,12.6,87,10.5,10.3,0.0,0.0,0.0,0.0,2,1013.9,1005.8,63,36,6,90,0.04,0.19,16.6,28.2,333,337,30.2,13.1,15.5,15.5,14.4,0.199,0.242,0.303,0.371,1,0.0,47.0,0.0,47.0,0.0,47.0,209.1,76.7,0.0,76.7,0.0,73.0,341.0,,,,,,
39.33216,-8.441376,67.0,2001-04-29 08:00:00,13.7,79,10.0,10.4,0.0,0.0,0.0,0.0,1,1013.8,1005.7,50,46,0,28,0.1,0.34,23.1,32.5,337,339,42.1,14.3,15.5,15.5,14.4,0.199,0.242,0.303,0.371,1,1385.41,168.0,37.0,131.0,106.2,168.0,470.2,213.1,46.9,166.1,106.2,213.1,596.3,,,,,,
39.33216,-8.441376,67.0,2001-04-29 09:00:00,14.6,71,9.3,11.0,0.0,0.0,0.0,0.0,1,1013.8,1005.8,36,40,0,0,0.18,0.49,23.3,32.0,333,334,44.3,15.6,15.5,15.5,14.4,0.199,0.242,0.303,0.371,1,3600.0,339.0,172.0,167.0,325.1,339.0,713.9,392.0,198.9,193.1,325.1,392.0,825.5,,,,,,
39.33216,-8.441376,67.0,2001-04-29 10:00:00,15.3,63,8.2,11.2,0.0,0.0,0.0,0.0,1,1014.0,1006.0,29,32,0,2,0.28,0.65,24.7,33.2,329,330,46.1,17.4,15.6,15.5,14.4,0.198,0.241,0.303,0.371,1,3600.0,543.0,335.0,208.0,489.5,543.0,923.4,595.7,367.5,228.2,489.5,595.7,1013.1,,,,,,
39.33216,-8.441376,67.0,2001-04-29 11:00:00,16.0,53,6.4,12.3,0.0,0.0,0.0,0.0,1,1013.7,1005.7,35,21,0,54,0.39,0.86,26.4,35.1,328,328,50.8,19.4,15.7,15.5,14.4,0.197,0.241,0.303,0.371,1,3600.0,786.0,589.0,197.0,732.7,786.0,1084.7,830.6,622.4,208.2,732.7,830.6,1146.2,,,,,,
39.33216,-8.441376,67.0,2001-04-29 12:00:00,16.3,50,5.8,12.5,0.0,0.0,0.0,0.0,1,1013.4,1005.4,50,27,0,85,0.43,0.93,27.8,36.8,326,326,54.0,20.6,16.0,15.5,14.4,0.196,0.241,0.303,0.371,1,3600.0,852.0,677.0,175.0,769.8,852.0,1186.6,873.0,693.7,179.3,769.8,873.0,1215.8,,,,,,
39.33216,-8.441376,67.0,2001-04-29 13:00:00,16.7,48,5.6,13.3,0.0,0.0,0.0,0.0,2,1013.2,1005.2,52,41,0,50,0.48,0.99,28.2,37.2,322,322,56.2,21.6,16.2,15.5,14.4,0.195,0.241,0.303,0.371,1,3600.0,943.0,781.0,162.0,862.1,943.0,1222.3,939.0,777.7,161.3,862.1,939.0,1217.1,,,,,,
