latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
38.69947,-8.46048,81.0,2001-05-26 00:00:00,16.8,72,11.7,15.7,0.0,0.0,0.0,0.0,0,1019.1,1009.4,0,0,0,1,0.03,0.54,11.3,23.1,353,356,22.7,18.3,21.3,17.5,15.1,0.108,0.17,0.162,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.69947,-8.46048,81.0,2001-05-26 01:00:00,16.1,75,11.7,15.0,0.0,0.0,0.0,0.0,0,1018.9,1009.2,0,0,0,0,0.02,0.46,11.2,23.1,354,358,20.5,17.6,21.0,17.5,15.1,0.108,0.17,0.162,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.69947,-8.46048,81.0,2001-05-26 02:00:00,15.5,79,11.9,14.5,0.0,0.0,0.0,0.0,0,1018.4,1008.7,1,1,0,0,0.02,0.37,11.2,22.7,360,2,18.4,17.0,20.7,17.5,15.1,0.108,0.17,0.162,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.69947,-8.46048,81.0,2001-05-26 03:00:00,15.1,82,12.1,14.1,0.0,0.0,0.0,0.0,0,1018.1,1008.4,9,10,0,0,0.01,0.31,11.2,22.8,2,5,17.6,16.6,20.4,17.5,15.2,0.108,0.17,0.162,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.69947,-8.46048,81.0,2001-05-26 04:00:00,14.8,85,12.3,13.8,0.0,0.0,0.0,0.0,0,1018.0,1008.3,19,21,0,0,0.01,0.25,11.5,23.1,2,4,17.6,16.2,20.1,17.5,15.2,0.108,0.17,0.162,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.69947,-8.46048,81.0,2001-05-26 05:00:00,14.5,88,12.5,13.6,0.0,0.0,0.0,0.0,1,1018.4,1008.7,23,26,0,0,0.0,0.2,11.9,23.1,360,2,18.4,16.0,19.8,17.6,15.2,0.108,0.17,0.162,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.69947,-8.46048,81.0,2001-05-26 06:00:00,14.7,89,12.9,13.8,0.0,0.0,0.0,0.0,1,1018.5,1008.8,40,44,0,0,0.02,0.19,12.6,22.7,2,2,19.1,16.0,19.6,17.6,15.2,0.108,0.17,0.162,0.25,1,351.01,22.0,10.0,12.0,99.9,22.0,74.7,50.2,22.8,27.4,178.5,28.1,170.3,,,,,,
38.69947,-8.46048,81.0,2001-05-26 07:00:00,16.7,85,14.1,16.1,0.0,0.0,0.0,0.0,0,1018.7,1009.0,20,22,0,0,0.07,0.29,13.0,19.6,6,6,25.6,17.6,19.4,17.6,15.2,0.108,0.17,0.161,0.25,1,3600.0,139.0,79.0,60.0,354.6,139.0,297.0,198.3,112.7,85.6,354.6,198.3,423.7,,,,,,
38.69947,-8.46048,81.0,2001-05-26 08:00:00,19.0,76,14.7,18.8,0.0,0.0,0.0,0.0,0,1018.6,1009.0,0,0,0,0,0.19,0.52,11.9,16.8,14,15,27.4,19.6,19.4,17.6,15.2,0.108,0.169,0.161,0.25,1,3600.0,330.0,241.0,89.0,586.7,330.0,547.6,402.9,294.3,108.7,586.7,402.9,668.7,,,,,,
38.69947,-8.46048,81.0,2001-05-26 09:00:00,22.0,67,15.5,22.3,0.0,0.0,0.0,0.0,0,1018.0,1008.5,1,0,0,2,0.34,0.88,10.2,13.5,23,25,26.6,22.2,19.5,17.6,15.2,0.108,0.169,0.161,0.25,1,3600.0,550.0,454.0,96.0,774.5,550.0,781.4,625.4,516.3,109.2,774.5,625.4,888.5,,,,,,
38.69947,-8.46048,81.0,2001-05-26 10:00:00,25.1,58,16.2,26.8,0.0,0.0,0.0,0.0,0,1017.5,1008.1,0,0,0,0,0.48,1.34,10.0,13.0,26,28,24.8,25.1,19.8,17.6,15.2,0.106,0.169,0.161,0.25,1,3600.0,728.0,626.0,102.0,849.5,728.0,982.4,791.7,680.8,110.9,849.5,791.7,1068.4,,,,,,
38.69947,-8.46048,81.0,2001-05-26 11:00:00,27.8,51,16.6,30.8,0.0,0.0,0.0,0.0,0,1017.2,1007.9,0,0,0,0,0.61,1.85,8.3,10.5,18,22,23.4,27.7,20.2,17.6,15.2,0.105,0.168,0.161,0.25,1,3600.0,866.0,757.0,109.0,887.6,866.0,1136.9,910.9,796.3,114.7,887.6,910.9,1195.9,,,,,,
38.69947,-8.46048,81.0,2001-05-26 12:00:00,30.0,44,16.5,33.5,0.0,0.0,0.0,0.0,0,1017.0,1007.8,0,0,0,0,0.7,2.36,7.6,9.5,5,9,22.3,30.0,20.7,17.6,15.2,0.103,0.168,0.161,0.25,1,3600.0,950.0,838.0,112.0,904.9,950.0,1234.5,971.5,856.9,114.5,904.9,971.5,1262.4,,,,,,
38.69947,-8.46048,81.0,2001-05-26 13:00:00,31.5,39,15.8,34.9,0.0,0.0,0.0,0.0,0,1016.5,1007.3,4,0,0,12,0.75,2.82,8.0,9.7,352,356,23.0,31.6,21.2,17.6,15.2,0.1,0.167,0.161,0.25,1,3600.0,979.0,865.0,114.0,909.0,979.0,1268.4,975.1,861.6,113.5,909.0,975.1,1263.4,,,,,,
38.69947,-8.46048,81.0,2001-05-26 14:00:00,32.3,36,15.3,35.0,0.0,0.0,0.0,0.0,0,1016.0,1006.8,5,0,0,18,0.74,3.09,9.0,10.7,344,348,24.5,32.5,21.8,17.6,15.2,0.098,0.166,0.161,0.25,1,3600.0,945.0,830.0,115.0,894.7,945.0,1236.5,916.2,804.7,111.5,894.7,916.2,1198.9,,,,,,
38.69947,-8.46048,81.0,2001-05-26 15:00:00,32.7,35,15.1,34.7,0.0,0.0,0.0,0.0,0,1015.6,1006.5,2,0,0,7,0.69,3.22,10.2,12.2,342,346,25.6,32.8,22.3,17.7,15.2,0.096,0.166,0.161,0.25,1,3600.0,860.0,749.0,111.0,875.1,860.0,1140.9,809.0,704.6,104.4,875.1,809.0,1073.2,,,,,,
38.69947,-8.46048,81.0,2001-05-26 16:00:00,32.7,35,15.1,33.7,0.0,0.0,0.0,0.0,0,1015.3,1006.2,0,0,0,1,0.6,3.23,11.6,14.3,338,342,26.3,32.5,22.8,17.7,15.2,0.095,0.165,0.16,0.25,1,3600.0,724.0,619.0,105.0,835.0,724.0,988.1,655.8,560.7,95.1,835.0,655.8,895.0,,,,,,
38.69947,-8.46048,81.0,2001-05-26 17:00:00,32.4,36,15.5,32.1,0.0,0.0,0.0,0.0,0,1015.3,1006.2,0,0,0,0,0.5,3.1,14.2,18.9,333,336,27.7,31.6,23.2,17.7,15.2,0.093,0.165,0.16,0.25,1,3600.0,550.0,455.0,95.0,769.2,550.0,788.5,471.8,390.3,81.5,769.2,471.8,676.3,,,,,,
38.69947,-8.46048,81.0,2001-05-26 18:00:00,31.3,41,16.5,31.1,0.0,0.0,0.0,0.0,0,1015.2,1006.0,0,0,0,0,0.37,2.7,17.1,24.5,330,332,29.5,30.2,23.4,17.7,15.2,0.092,0.165,0.16,0.25,1,3600.0,356.0,277.0,79.0,664.3,356.0,555.8,276.8,215.4,61.4,664.3,276.8,432.2,,,,,,
38.69947,-8.46048,81.0,2001-05-26 19:00:00,28.4,53,17.9,28.7,0.0,0.0,0.0,0.0,0,1015.6,1006.3,0,0,0,0,0.21,1.83,17.4,27.7,333,335,33.8,28.1,23.6,17.8,15.2,0.092,0.164,0.16,0.25,1,3600.0,166.0,112.0,54.0,488.2,166.0,305.8,97.3,65.6,31.6,488.2,97.3,179.2,,,,,,
