latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
37.0826,-8.441193,56.0,2010-05-31 00:00:00,21.2,72,15.9,21.3,0.0,0.0,0.0,0.0,0,1022.3,1015.7,0,0,0,0,0.04,0.72,13.0,23.9,3,12,23.8,21.7,23.3,19.3,16.5,0.102,0.218,0.301,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.0826,-8.441193,56.0,2010-05-31 01:00:00,21.0,73,15.9,21.0,0.0,0.0,0.0,0.0,0,1022.0,1015.4,0,0,0,0,0.04,0.67,13.3,24.4,3,14,22.3,21.2,23.2,19.3,16.5,0.102,0.218,0.301,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.0826,-8.441193,56.0,2010-05-31 02:00:00,20.6,74,15.9,20.7,0.0,0.0,0.0,0.0,0,1021.5,1014.9,0,0,0,0,0.04,0.62,13.4,24.3,5,15,22.0,20.8,23.0,19.4,16.5,0.102,0.218,0.301,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.0826,-8.441193,56.0,2010-05-31 03:00:00,20.3,76,15.9,20.4,0.0,0.0,0.0,0.0,0,1021.1,1014.5,0,0,0,0,0.03,0.57,13.1,24.3,9,21,22.0,20.4,22.8,19.4,16.5,0.103,0.218,0.301,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.0826,-8.441193,56.0,2010-05-31 04:00:00,19.9,78,15.9,20.0,0.0,0.0,0.0,0.0,0,1020.8,1014.2,0,0,0,0,0.03,0.52,12.9,24.2,13,25,21.2,20.1,22.6,19.4,16.5,0.103,0.218,0.301,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.0826,-8.441193,56.0,2010-05-31 05:00:00,19.6,79,15.8,19.7,0.0,0.0,0.0,0.0,0,1020.6,1014.0,0,0,0,0,0.03,0.48,12.8,23.7,11,26,21.2,19.8,22.4,19.4,16.5,0.103,0.218,0.301,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
37.0826,-8.441193,56.0,2010-05-31 06:00:00,19.6,79,15.9,19.6,0.0,0.0,0.0,0.0,0,1020.7,1014.1,0,0,0,0,0.05,0.47,13.7,23.4,14,29,21.6,19.7,22.3,19.4,16.5,0.103,0.218,0.301,0.319,1,172.68,19.0,8.0,11.0,81.5,19.0,72.0,43.5,18.3,25.2,147.9,24.0,164.8,,,,,,
37.0826,-8.441193,56.0,2010-05-31 07:00:00,21.9,70,16.1,22.0,0.0,0.0,0.0,0.0,0,1020.7,1014.1,0,0,0,0,0.12,0.79,13.8,22.1,20,34,23.8,20.9,22.2,19.4,16.5,0.103,0.218,0.301,0.319,1,3600.0,155.0,103.0,52.0,467.3,155.0,293.4,223.0,148.2,74.8,467.3,223.0,422.0,,,,,,
37.0826,-8.441193,56.0,2010-05-31 08:00:00,25.5,56,15.9,25.7,0.0,0.0,0.0,0.0,0,1020.4,1013.9,0,0,0,0,0.27,1.45,12.1,18.2,27,39,23.8,23.5,22.2,19.4,16.5,0.103,0.218,0.301,0.319,1,3600.0,348.0,269.0,79.0,653.5,348.0,547.8,426.1,329.4,96.7,653.5,426.1,670.8,,,,,,
37.0826,-8.441193,56.0,2010-05-31 09:00:00,28.7,43,14.9,28.8,0.0,0.0,0.0,0.0,0,1020.3,1013.9,0,0,0,0,0.42,2.24,10.5,14.1,27,40,23.4,26.6,22.3,19.4,16.5,0.103,0.218,0.301,0.319,1,3600.0,544.0,444.0,100.0,752.4,544.0,785.4,619.5,505.6,113.9,752.4,619.5,894.3,,,,,,
