latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
38.347977,-7.3071594,146.0,2021-03-13 00:00:00,8.9,79,5.4,6.4,0.0,0.0,0.0,0.0,1,1024.9,1007.0,27,0,0,91,0.01,0.24,9.5,21.1,335,333,17.6,11.2,13.5,13.1,13.9,0.327,0.344,0.359,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 01:00:00,8.1,84,5.6,5.7,0.0,0.0,0.0,0.0,1,1024.8,1006.8,20,0,0,67,0.0,0.17,9.2,19.7,349,342,16.6,10.7,13.3,13.1,13.9,0.327,0.344,0.359,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 02:00:00,7.4,88,5.6,5.1,0.0,0.0,0.0,0.0,0,1024.8,1006.8,9,0,0,29,0.0,0.12,8.6,18.8,2,355,15.5,10.2,13.1,13.1,13.9,0.327,0.344,0.359,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 03:00:00,6.9,90,5.4,4.6,0.0,0.0,0.0,0.0,0,1024.6,1006.5,10,0,0,32,0.0,0.1,8.3,16.6,2,358,14.4,9.8,12.9,13.1,13.9,0.327,0.344,0.359,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 04:00:00,6.5,91,5.1,4.5,0.0,0.0,0.0,0.0,0,1024.4,1006.3,2,0,0,8,0.0,0.09,6.1,14.8,357,4,12.6,9.3,12.7,13.1,13.9,0.327,0.344,0.358,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 05:00:00,6.1,91,4.8,4.0,0.0,0.0,0.0,0.0,0,1024.3,1006.2,1,0,1,0,0.0,0.08,6.4,13.4,333,355,9.7,8.8,12.4,13.1,13.9,0.327,0.344,0.358,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 06:00:00,5.6,92,4.5,3.4,0.0,0.0,0.0,0.0,0,1024.4,1006.3,0,0,0,0,0.0,0.07,6.4,12.8,333,349,10.1,8.4,12.2,13.1,13.9,0.328,0.344,0.358,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 07:00:00,5.3,93,4.3,3.0,0.0,0.0,0.0,0.0,0,1024.9,1006.7,0,0,0,0,0.01,0.06,7.0,14.1,339,345,10.1,8.1,11.9,13.1,13.9,0.328,0.344,0.358,0.25,1,0.0,2.0,0.0,2.0,0.0,2.0,19.1,6.1,0.0,6.1,0.0,1.5,58.2,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 08:00:00,7.3,86,5.0,5.0,0.0,0.0,0.0,0.0,0,1025.5,1007.5,0,0,0,0,0.03,0.15,7.3,14.7,340,343,15.8,8.5,11.7,13.1,13.9,0.328,0.344,0.358,0.25,1,3062.79,99.0,57.0,42.0,360.9,99.0,198.0,167.4,96.4,71.0,398.8,151.5,334.7,,,,,,
38.347977,-7.3071594,146.0,2021-03-13 09:00:00,9.4,74,4.9,6.9,0.0,0.0,0.0,0.0,0,1026.0,1008.1,5,0,0,18,0.12,0.31,8.7,11.9,355,357,21.2,9.6,11.5,13.1,13.9,0.328,0.343,0.358,0.25,1,3600.0,294.0,217.0,77.0,649.0,294.0,463.2,371.7,274.3,97.3,649.0,371.7,585.6,,,,,,
